Ciudades,TA,LPI,AREA_MN,AREA_AM,AREA_MD,GYRATE_MN,GYRATE_AM,GYRATE_MD,PRD,SHDI,SIDI,MSIDI,SHEI,SIEI,MSIEI,NP,DIVISION,SPLIT,MESH,PAFRAC,SHAPE_MN,SHAPE_MD,PARA_MN,PARA_MD,FRAC_MD,SQUARE_MN,SQUARE_MD,IJI,LSI,TE,ED,RNMDP_2020,PobT,PobH,PobM,Vehiculos,T_Viviendas,T_Viv_Prin,T_Viv_Sec,Viv_vacias,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI
Barcelona,0.9999999999999998,0.0053141890914872,0.0749471647016527,0.003488569020636,0.2537091988130564,0.217778951062219,0.0228318480162091,0.3146650919698269,0.0430409918230351,0.1268307526862659,0.7780930514015036,0.6753588007241091,0.810717488413413,0.7780922076013763,0.6753572138854659,0.5525405315059334,0.999484015653759,0.752128065371947,0.0034885696382804,0.5081653773965513,0.4414905671721865,0.4448741024981704,0.4046646256610077,0.4290339933733309,0.3808247817317163,0.9999997770480546,0.5121665237260675,0.916669032898789,0.7709058913428468,0.4923678932634786,0.6923234365872893,0.7822317306609616,0.4935415902428081,0.5033287518254446,0.4850057722498379,0.4737009782423496,0.523977366793876,0.5131594346571938,0.6751684901531729,0.5727501548436409,0.6828275418630231,0.0516107862487335,0.4717637191120957,0.1987156483689332,0.32300069652977,0.5584310094281284,0.9741870214629104,0.1419669444466164
Burgos,0.3510791299263392,0.0191597554670161,0.4846870033565955,0.0051323743228517,0.3475272007912957,0.520401756027653,0.0440823864850286,0.4019581520915589,0.1417150507962967,0.2461910712861282,0.6097533434285234,0.4851145519871584,0.5474065320694943,0.6097517721512573,0.4851137815157064,0.04940665218118,0.994348742874502,0.2158879617738088,0.0051323749652341,0.408602150537634,0.263323666939546,0.3181755246553397,0.2994489284720291,0.2974120355935048,0.2201969935660539,0.9999997156476464,0.3565477152291811,0.14383261352118,0.1493539271197352,0.0643200159381937,0.2111202472425278,0.5199864880081071,0.0424976277023729,0.0434123903757096,0.0416998225756834,0.0396282416943161,0.0483435021435164,0.0442571901296782,0.117164113785558,0.0841558715390799,0.2436047676518993,0.1023706255568003,0.3348485822867139,1.0,0.0218321772668163,0.00369571134611,0.2064282660663295,0.1109671443667772
Cáceres,0.1750600216366077,0.1510573321718637,0.1562950444018103,0.0162537016712976,0.1346191889218595,0.2293377088195582,0.0682526660312879,0.2109451096947267,0.2599512451287365,0.0363157754792735,0.9141870235306722,0.8615220486446622,0.827462516447506,0.9141893706392918,0.8615205450523135,0.0666471669730904,0.9668876539018244,0.0436862830081804,0.0162537017917509,0.3372713080390817,0.2546747882874758,0.3122070138655379,0.4999276370720847,0.6302531086067892,0.2829169181843625,0.999999702076776,0.3588306216051609,0.2196657074091895,0.1797753536321512,0.0518929883617725,0.4268472409926698,0.3391509965094021,0.0181946890850055,0.0187535955725973,0.0177072419316206,0.0226403167315434,0.0206873798321683,0.0182282284349654,0.1013391684901531,0.0390140084076802,0.0798195005663517,0.065100229614643,0.5394794763051547,0.4732187431756907,0.206783930988071,0.0612312018139595,0.2370631789161452,0.4183306763426382
Cádiz,0.01705939202606,0.0529446859198114,0.0938569935791252,0.0003894370194819,0.2195021430926475,0.2339000097628727,0.0031218154273306,0.2576044265722443,0.7912318665104859,0.1371084344468375,0.7386378442233026,0.6273639041936006,0.6675690096855209,0.7386361909008456,0.6273616917452788,0.0130369379909744,0.9928476975036188,0.1784251272512105,0.000389437330152,0.619446052377695,0.2000989764722751,0.2015843503372423,0.3368995268577791,0.4221811814932962,0.1652949750445387,0.9999996029052396,0.1667723184136496,0.3380011929283264,0.1088516746157609,0.0063104264289915,0.6345616296514298,0.3596441842134894,0.0240106836764701,0.0242696269455138,0.0237848477590389,0.0210342772973774,0.0265671736525995,0.0258147819229212,0.0900831509846827,0.0364969756071847,0.3603697982715106,0.1265812814577557,0.4401193642946778,0.3728035452726578,0.2406704617299848,0.2493270395016141,0.948371047563533,0.0
Cartagena,0.5437160229982124,0.0660397449590966,0.0683717320233987,0.0124439657792386,0.1138641608968018,0.1488713750729913,0.0407156386846911,0.1555944732857365,0.0905136367220057,0.1032749253281573,0.8006595652891462,0.7039001707729744,0.7304145469986618,0.8006627516353448,0.7038994695868436,0.3143406317900719,0.99085300477118,0.1449230939637092,0.012443965723472,0.3088196600536754,0.1999417241331462,0.214233439484146,0.5450524167362464,0.6067376846404501,0.2556499462610997,0.9999996579599468,0.2578399811069816,0.4844685299376992,0.5214078556275075,0.2368791049916791,0.5983681037749673,0.1451413129152121,0.0545304063374453,0.0586947127837085,0.0508985298641563,0.066060343932387,0.0639735848956804,0.0484818861282646,0.4924638949671772,0.0624843509086356,0.5536911348576016,0.0480941501575103,0.3307297444600591,0.3334287542831093,0.1736550111264324,0.0040566503231837,0.2345937033827581,0.6276096590534359
Castelló de la Plana,0.189800457476797,0.0895683367490525,0.1042190959704055,0.0072493472751414,0.1140784701615561,0.2087995258559552,0.0338409004880524,0.1892407117557482,0.2438148328565314,0.0083685642621003,0.9796831886130888,0.9654165006921632,0.9271448805303428,0.979684230260591,0.9654155039745106,0.0941083068694634,0.9858227158199462,0.0981131008972997,0.0072493469324779,0.0,0.4708875044516292,0.4059625768934065,0.5995101586418036,0.6474845040791363,0.3889665935424968,0.9999998078294404,0.494218156356299,0.7274856052765328,0.2434633005763664,0.0736328661918593,0.5464858807278331,0.3357729985362008,0.0418446016207416,0.043623243863773,0.0402933687803582,0.0501663001912527,0.0475831554783307,0.0426057111036148,0.1428971553610503,0.0814477550966619,0.5514071001019417,0.1567975975440566,0.3421511554452687,0.3940011056742133,0.1108392319334777,0.0081472189273649,0.4457060344904107,0.329914780622736
Ceuta,0.0177200349265828,0.0386636894631486,0.033008201651082,0.0014145321961623,0.0,0.0369771106686094,0.017104852494692,0.0,0.7848517080395558,0.0029201048212454,0.9942382136725164,0.9900691374190014,0.9773268856315144,0.994238925004687,0.9900683365693936,0.0282299849573792,0.9870378477868518,0.1064594326109442,0.001414532102912,0.881404690487468,0.2915874623635028,0.2281187570465022,1.0,1.0,0.4110657970289004,0.9999995522586972,0.2068039725056865,0.3207391605511506,0.1255123692565669,0.0069845662995217,0.6426804013641552,0.2876928273843036,0.0145405928167131,0.0164355087686416,0.0128879525143057,0.0194801594142845,0.0050526688829119,0.0089389457612675,0.0037286652078774,0.0,0.2836971321331333,0.2670679656119343,0.2520817609059273,0.2883911080424302,0.3153386866302487,0.1026661910989807,0.2964071444088653,0.4011438146315986
Ciudad Real,0.0720977341170019,0.0963647396379801,0.1293146027020761,0.0036489959015514,0.2332344213649851,0.2790440858174933,0.0199034718723654,0.3150983354305036,0.4685057328858153,0.0582141981381525,0.8633906520083734,0.7878668365193866,0.7616920468100916,0.863391079200847,0.7878654919802434,0.0314557914089921,0.9849672093064816,0.0929805133713321,0.0036489961023723,0.2948657229560236,0.3971130320563523,0.4931908538876914,0.3482475183226644,0.4722238402472493,0.4052207711900593,0.999999781618583,0.5079818859043996,0.4402253729724539,0.1309845832805037,0.0252512731005908,0.5491977184217292,0.425289944826033,0.0119036286300701,0.0120303629022811,0.0117930980465162,0.0099477659114349,0.0125596045668404,0.0125937705813374,0.0502407002188183,0.0258160589328308,0.1627668792933793,0.0322624239820447,0.9207730839675384,0.1316379005305399,0.0924644061055789,0.272939085585712,0.4914802249239346,0.3727315219188139
Córdoba,0.8693640705847375,0.0065127713451794,0.2392086633089513,0.0019233519975249,0.3090339597757995,0.4546767844412966,0.0140925149099753,0.3737063444274358,0.0519021861554749,0.2758577290896682,0.5592059737274124,0.4344850977902057,0.4861617456845377,0.5592042926849043,0.434483621161578,0.2600116998161457,1.0,1.0,0.0019233519307415,0.2901296286551247,0.3971130320563523,0.2738839329865294,0.3046664811206975,0.3582375938406926,0.208771955654365,0.9999996473359712,0.2243753081509285,0.1875500762013578,0.5095306783566269,0.2926963471797669,0.425349087185972,0.2238486656908005,0.0878580805156298,0.0906123341481128,0.0854559736826272,0.0991762116624877,0.0884316230161563,0.0830749789836099,0.2289715536105033,0.1072704031205935,0.1305986153567156,0.0371623833672514,0.1456799092518581,0.31577344230143,0.1377809955696985,0.0387793614127256,0.1379569884235172,0.8113889856751585
"Coruña, A",0.2080014828151726,0.0231725851962484,0.1250541792804991,0.0022699899442793,0.1614573030003297,0.2561624680173817,0.0140925149099753,0.2367381531655054,0.2262828599103462,0.0180571435324286,0.9546932500238868,0.9244723982757056,0.8981665395564271,0.9546942374049324,0.924470970797547,0.092470332609059,0.995613016207716,0.2620425084855428,0.0022699897057107,0.6406970829167324,0.2777631317265845,0.2610716616887876,0.4528397810557566,0.5412590671267187,0.2867301718172612,0.0,0.3848789562436039,0.2511885214904675,0.2643754476366419,0.0790869601044013,0.5326411725955688,0.5391284765229141,0.0640790179748915,0.0634441225240984,0.0646327384756492,0.0584606419520083,0.0769788187254209,0.070653317147462,0.1810765864332604,0.1182610070766838,0.3585943788502864,0.0810092514655481,0.6681543709993629,0.3614168169935808,0.1176712028733562,0.1484069501987784,0.4804266522369647,0.2671455163552491
Cuenca,0.0486404351711722,0.0377892597059403,0.1107340494518233,0.000808231684607,0.0736564457632706,0.2077989465307724,0.0162201789674891,0.1066014735376518,0.5682673788660375,0.0138465674587347,0.9677919039663672,0.94572239334577,0.9314750095681884,0.9677921959474868,0.9457203018864828,0.0249707504596356,0.9934865352656316,0.1926806788539918,0.000808231769968,0.4029539195565608,0.2715562893998049,0.2989843147338646,0.7771221820205955,0.739925509934864,0.3557368118843946,0.9999996987239728,0.3365236017716349,0.1943801943679508,0.1221553783103462,0.0127272099514748,0.5041593013155697,0.377997973201216,0.0055725498637255,0.0056416323704357,0.0055122999435829,0.005868647549454,0.0078917372136137,0.0063144786290658,0.0769190371991247,0.0232660806768314,0.5689143306176435,0.1288976546397126,0.3694709605559028,0.4625253826118026,0.0663555068220906,0.1688352719111569,0.4653496610173315,0.2774788128667391
Dos Hermanas,0.3965795038362896,0.0489232498366759,0.1354599610917167,0.0088790125036025,0.0946917243653149,0.2117945863949763,0.041536180696208,0.1454711717825459,0.1257771495506048,0.1298554424029709,0.7396714913182327,0.6285934301704181,0.6156130484946516,0.7396723736946378,0.6285918730124883,0.1680427878990473,0.991159021461375,0.1492244722147341,0.008879012468709,0.2072918311143858,0.3288285163241804,0.3605732143916773,0.5109713331477873,0.6979691691993516,0.4011719497651711,0.9999997240715984,0.4168727911534269,0.1726281388503273,0.3145833687947793,0.1377147903947298,0.4617175694006191,0.1341065195360882,0.0299561314419628,0.0319163197996631,0.0282465641775423,0.0345616056764874,0.02091878968679,0.0237747195966077,0.0156498905908096,0.0258490043883346,0.3483359775084154,0.0626421029078082,0.4522066232968744,0.4528814332556015,0.0176325137879756,0.0197412993534732,0.0,0.6341776414095501
Elche/Elx,0.4111647483482633,0.0404526766698413,0.2344744861788235,0.0028683022612919,0.2675898450379163,0.4389453196235585,0.0139249469626947,0.3277557685992341,0.1213113553938684,0.179054068027452,0.6828064242469867,0.5632116362259567,0.5927499671748282,0.6828089927492538,0.5632097889624036,0.1204830352665886,0.997542931684566,0.3884258925448236,0.0028683019856284,0.1689206967320942,0.1865012742064538,0.2427903158810851,0.263664532888023,0.35773048576157,0.1946084421607459,0.9999988648366116,0.3015549451232395,0.3073384716606582,0.3164871496845993,0.1335661735768437,0.4250210089071539,0.0041661975002815,0.060186630852299,0.0644918821407095,0.056431830126717,0.0683484208287082,0.0623676005046057,0.0557632334414176,0.2356236323851203,0.0805384605247552,0.9286072553476962,0.0083841715415575,0.2473394728259056,0.307782899900081,0.1180386637915139,0.0080341023157579,0.2319312350212932,0.7222994171856124
Fuenlabrada,0.1708829176388699,0.060245868859374,0.275801937350272,0.0038256242538924,0.4126112759643916,0.5403354007290841,0.0229070401928415,0.4995687482801318,0.2648886789583943,0.1904538216325288,0.663902553426815,0.5424004054379163,0.6027176448567844,0.6639018235803789,0.5423992225254392,0.0380160454621427,0.9915208806132844,0.1546672218717452,0.003825624257392,0.2838762300689357,0.455819030308076,0.4718387166960065,0.2237016420818258,0.2364117306433761,0.3100366602376301,0.9999997512431056,0.4469276057656848,0.7691663716474508,0.1900677862961182,0.0486094042451329,0.4126138834744028,0.1578651052809367,0.0479837743937377,0.0511254630316566,0.0452437682972373,0.0471361987980413,0.0342612207332651,0.0408754445186424,0.0082975929978118,0.0143049167797793,0.8640525326525602,0.0455377146361564,0.6100769025895274,0.9139239921568816,0.1688931826845843,0.0194652761950909,0.2242522338808781,0.0680833272829201
Getafe,0.2541977562991685,0.0373028570190881,0.1643051780272358,0.0037887620064575,0.1625783053082756,0.2516512840019674,0.0305747534061449,0.2122210985263189,0.1907247482711238,0.1042073262605582,0.8097075965823053,0.715578202584864,0.7533670245308792,0.8097097168104825,0.715575940114776,0.0945762995152933,0.9941879165847648,0.2111271249224326,0.0037887621414608,0.2527144836780159,0.3604917373145921,0.4163320608422172,0.4233787920957418,0.5602824729056949,0.3928387391233947,0.9999997886164436,0.4698022447888825,0.0150035615049722,0.2120861712925159,0.0785066969048977,0.4215524166662066,0.4318207409075554,0.0451539947066688,0.0475826038062959,0.0430358969236235,0.039722507034614,0.0330453272399812,0.0377040540406161,0.0256105032822757,0.0229102697573896,0.5190914965635163,0.1123567703129583,0.3427416034481612,0.7968832490269351,0.0393396519689499,0.0318536048529207,0.21399715614462,0.2295723510614702
Gijón,0.4314955497678887,0.038715599843809,0.3367952073596463,0.007507891113855,0.45351137487636,0.4982493603476319,0.0452990642058763,0.4658167085383697,0.1155225063636159,0.0923939600745684,0.8025705094982616,0.7063533068037058,0.6604787725900039,0.8025704426957978,0.7063516309128149,0.0934063179007187,0.9932162577509338,0.1863710118874755,0.0075078916769522,0.5860390464663467,0.1668308566089917,0.1465969104179443,0.1299081547453382,0.2101723139547233,0.0746308211009854,0.999999662719899,0.2233022178580452,0.1744640744745726,0.2635091713805098,0.117032059267076,0.3376177131816182,0.4547911271253237,0.0713893326946572,0.0720246880800097,0.0708352110645572,0.0700441887686123,0.084755512182737,0.0836073687020629,0.137925601750547,0.1002596101893704,0.1537818880102341,0.0177571117961101,0.3242599463626118,0.6997789836248902,0.0606809626674205,0.0690000678138054,0.3022391417092233,0.3692805909885653
Girona,0.0970561843112508,0.0176207457839756,0.1034530261438128,0.0001233239513739,0.2960105506099572,0.2967616274893023,6.401738481551927e-05,0.3663536340585766,0.3938149032505125,0.0416035168886879,0.9028545452966164,0.8446044811144022,0.8285660009442475,0.9028546962641684,0.8446035023260677,0.0498746448270098,0.9979003234395384,0.4266252174873986,0.0001233237072822,0.3231507305863985,0.1668308566089917,0.3152728603358588,0.3267612951108637,0.3638603259882611,0.2487743113322853,0.9999997529398028,0.4038506954370873,0.5735341148585571,0.2103737389503018,0.0434888620372817,0.6383777138528496,0.5570318657808806,0.0203514335347386,0.021164744255544,0.0196421091585228,0.0237558739405231,0.0188195717198644,0.0191438469593739,0.0398074398249453,0.035528379215371,0.7840259400505449,0.0357168565485184,0.6531428715555143,0.2315782880568418,0.123456749772961,0.0888744219943079,0.3933761693106984,0.4646504227820042
Granada,0.2691611016723295,0.0500795868417712,0.1058553942403645,0.0041753732397265,0.1136003956478734,0.1723926452411522,0.0243349214790272,0.1483533004021562,0.1813067375487126,0.0310652592021413,0.9289852596712596,0.8840548129976771,0.8870758219562684,0.9289847435384252,0.8840533652633716,0.1310964399130871,0.9939623130394382,0.2048012286278613,0.0041753729822978,0.3739234156010447,0.2107320096386438,0.2247413810154865,0.5997773448371834,0.6108185341150106,0.2685178368987504,0.9999996167223608,0.1956504625889237,0.3806410431080602,0.3080763933143476,0.0997604090251617,0.5100265385678556,0.3882445670532597,0.0598479910504503,0.0589231373957772,0.0606545969698242,0.0728736612557353,0.0800049984528598,0.0640229233550037,0.2770940919037199,0.1692671612877719,0.3612992756826598,0.0916875958211905,0.7949243609656214,0.1853786158527469,0.1805104600669484,0.1621966673452398,0.5694244546820556,0.2671177712130262
Guadalajara,0.1230829413015076,0.0342422621164455,0.2129170124620745,0.0022512345682795,0.1728816353445433,0.3266567410794054,0.0252248337386003,0.2571713424508322,0.3368932742774762,0.0367784306947804,0.9196419006366918,0.8697688451724099,0.8890788558402265,0.9196438976687152,0.8697668601468426,0.0340798930302523,0.9929906542056072,0.1814540840286261,0.0022512345247181,0.2625462646248842,0.379047513331761,0.4578990050833713,0.406939419241117,0.5488314242541571,0.4255679392235088,0.9999997672656624,0.4940068528623333,0.5713007390719802,0.127326575064428,0.0314222776287137,0.4036021434982713,0.4178583492849903,0.0155355935594772,0.0161420059195164,0.015006714426311,0.0144881291203279,0.0140174866509572,0.0147784042536102,0.0361137855579868,0.0267714771424429,0.5568091462710547,0.0591116336198102,0.4102865523670965,0.5923881138639223,0.3453631325077497,0.1031158490376327,0.3105992290988794,0.3160874597898506
"Hospitalet de Llobregat, L'",0.0849424820551925,0.0290996555885396,0.0623170924290125,0.0016402095561158,0.141905703923508,0.1754525229657765,0.016802541140134,0.2057002984583767,0.4269884187822404,0.1295889577258398,0.7171020820605767,0.6021216471506945,0.5529574781328483,0.7171018296606693,0.602120422444247,0.0588918602707671,0.9927762191526242,0.176963243477778,0.0016402102516457,0.4207844375449472,0.4408661828844709,0.5128617204343611,0.506926431023286,0.6752726562526769,0.5271271035467677,0.9999998435141996,0.6174951006591836,0.6558768218576287,0.1853018581571307,0.0413184581655149,0.6802461335312412,0.2165296700821979,0.0706814330193512,0.0735397094386871,0.0681886032971636,0.0493496699704904,0.0615437814221524,0.0679355288289797,0.0215142231947483,0.0479026923026237,0.3428379024935931,0.0208156399786724,0.5598826858947388,0.694260859746161,0.0370766292238909,0.1486866897673508,0.6518845456641092,0.0368923708021445
Huelva,0.1076409019125836,0.0885373590781394,0.1053682007102945,0.0079944578487911,0.1575173095944609,0.1851168459289743,0.0469411089349183,0.221312359612149,0.3686106903115356,0.0334955285525627,0.9243034463589276,0.8768689386439916,0.8742530527409718,0.9243029200593844,0.8768670563607547,0.0543122179508607,0.9763227962330912,0.0606025985197284,0.0079944580695441,0.3544615762423486,0.3009486016104494,0.3459263801254026,0.5596029316263104,0.5267174003172853,0.3444590038426991,0.9999996715903504,0.2919592805737512,0.3043588427049585,0.1744611349414386,0.0363208115192681,0.5104504239864186,0.1696880981871411,0.0326200776719044,0.0336818923710084,0.031694021947036,0.0350591451998778,0.0322188634734751,0.0321552680957047,0.0661531728665208,0.0472569613747479,0.632666283196679,0.1147238305992356,0.918317780826236,0.3756840753383842,0.1156044818315141,0.0702335866702953,0.4198460931331755,0.1407103517115941
