Ciudades,TA,LPI,AREA_MN,AREA_AM,AREA_MD,GYRATE_MN,GYRATE_AM,GYRATE_MD,PRD,SHDI,SIDI,MSIDI,SHEI,SIEI,MSIEI,NP,DIVISION,SPLIT,MESH,PAFRAC,SHAPE_MN,SHAPE_MD,PARA_MN,PARA_MD,FRAC_MD,SQUARE_MN,SQUARE_MD,IJI,LSI,TE,ED,RNMDP_2020,PobT,PobH,PobM,Vehiculos,T_Viviendas,T_Viv_Prin,T_Viv_Sec,Viv_vacias,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI
Albacete,0.6600500824332852,-0.2152499573287545,0.6846103158203183,-0.2158619179086491,0.9761986453280852,0.9295837956576792,-0.3493810390557132,0.7902699038509302,-0.5276697405753781,-0.0722396179500166,-0.0004192359759299,-0.0311056007687434,-0.1658213599147545,0.0002205907470122,-0.0354201508133432,0.1775097228862465,0.6873096278163364,0.7057122058740961,-0.3003212423612901,-0.2684501427613179,-1.0410832178393905,-1.0510594707612522,-1.4405087834652697,-1.0150496545432692,-1.9081958235744878e-16,0.2408780117757969,-1.0294571750032973,-0.4432399941742921,0.1846536307610108,0.4281299686973711,-0.4386545597452135,-0.1911958990218116,0.1418350011612437,0.1610315477338548,0.1240083885019044,0.2163846915143993,0.1722757039067113,0.0842453161188411,0.1068960183611348,0.5531636508816469,-1.456353919251954,0.245564889984724,-1.1240393330258018,0.5789667011063762,-0.0524828742821867,0.1371780913168778,-0.6218762036240041,0.7364344116385508
Alcalá de Henares,0.6693384657179712,-0.5584903805086404,1.0372628072650796,0.4097239988217017,-0.277272363908598,0.4538953777601518,0.839405627021243,0.0028830427324962,-0.5362260307130536,0.3822952180514137,-0.2403989703330427,-0.2654814633731975,0.3949038288312747,-0.2398124201704356,-0.2690122651767898,-0.0379791177424845,0.4158719424373742,0.1449927586250892,0.2675387219562022,-0.9310488355903956,0.95873220858645,1.3701555958588167,0.2392915124515743,0.3988357652186101,2.0469737016526324e-16,0.4911737205867868,1.1760094576674789,0.2356030769079057,-0.457453884372407,0.0900318456430655,-1.1989797900857238,0.2749210425374919,0.3076732300022954,0.3184880034327276,0.2977740028317963,0.2050974308568459,0.0985548187992999,0.2595549075493777,-1.0629775141291262,-0.5261815010367602,0.8410900161111468,0.9054050807460536,0.3118427176481241,1.5922923308646344,0.2067892002213036,1.6691410515668872,-1.0435521903668832,-1.1289896576475045
Alcobendas,0.4391416823814412,-0.2453093737091612,2.187654790724575,0.171074060257775,2.4538136124853924,2.911928561838117,0.374707351962749,2.891977369050593,-0.5362260307130536,0.3822952180514137,-0.2403989703330427,-0.2654814633731975,0.3949038288312747,-0.2398124201704356,-0.2690122651767898,-1.5864740672778257,0.4295080966195158,0.1675323610571174,0.0523848189002799,-0.7587355972058459,-0.6718059927595256,-1.6397540914968949,-2.851329729958963,-2.47110425453713,-3.3306690738754696e-16,-3.0753760410396227,-1.2919412863028314,1.4281391402432018,-1.3968378252795215,-0.4947873466599035,-1.7547299142746058,3.043050911491347,-0.4135614562207547,-0.4220011265906164,-0.4043672861395457,1.0414413300351757,-0.9359838104567216,-0.6161318921346488,-1.6680937946568253,-2.254460570730336,-0.542673724221903,0.8289968055307498,-0.269980278438817,-1.1904401221960534,-0.8148665453086102,2.165491704624724,-1.0199299488641729,1.0817564656822132
Alcorcón,-0.4547231881028028,0.0009907084211718,1.3750262714032084,-0.1911864448187095,0.6853226424631605,1.5870090540321726,0.2529672642603755,1.0859322331797607,0.5594289436529819,-0.1705898089197989,0.0737400180308559,0.0421927153770638,-0.0570145511777409,0.0743800361209421,0.0377689607739798,-1.5489976602965485,0.1464795414942281,-0.2217800563069616,-0.2775834983349465,-0.7006146227423664,-0.6275482688147898,0.1480556568054092,-1.1530253539441224,-0.8749517238955341,-5.2041704279304207e-17,0.3146356895925107,0.1834598834903069,-1.281436697445913,-1.2967457199707704,-1.1122670001712027,-1.1419692963024286,0.4487636414058127,0.126587328165323,0.1250159207415906,0.128635736356126,-0.1079874996900503,-0.0561833014225905,0.1486761741557891,-1.0335409635917767,-1.1493146377811914,1.285414456582643,0.2454013213791777,2.411639789481267,0.2438718527194873,-1.020671649971762,-0.5580177844297127,0.2736715000070572,-1.246154195825547
Algeciras,0.0280739109729719,-0.9238861996331946,-0.7856083998182932,-0.4145639606388518,-1.3327232747027715,-1.1984018243519237,-0.1713746751192621,-1.5108065444210286,0.079760735615041,1.9467941250891,-1.8643066979734595,-1.8046723166061267,-1.6942124076129847,-1.865654302898674,-1.7957995962230602,0.4408201663647377,0.5119154055205207,0.3133531999134262,-0.4851306490902443,0.3325566159141701,-0.1301054215983297,-0.1859289572020679,1.494081235319096,1.2578818533979692,7.979727989493313e-17,0.3127137552538648,-0.2646966220517827,-0.0396375931524756,0.2661281354433015,0.1714671162752694,0.4250984265038783,-1.5793682906607611,-0.3550917735732575,-0.3155638749983854,-0.3923801905290988,-0.2528935648965029,-0.4716865126414275,-0.4786703509246948,0.0244713799377222,-0.3577798302316422,0.2185661420225604,-1.4938988442019936,-0.8167894486561516,-0.9366141924429529,0.2833963791734468,-0.5156707593885119,-1.607924890438826,1.8366530999639827
Alicante/Alacant,1.3829509870784873,-1.3564768716223785,0.9879497040945906,-0.3251878469183566,0.5563378488253533,1.067973421782728,-0.4073117989391512,0.2707297702324664,-1.1440705778189575,0.2816074435180834,-0.3294584415888183,-0.351424721145136,-0.2437383022285643,-0.3289059179046998,-0.3545270306252523,0.6479497639062772,0.9248059868356696,1.590675804622399,-0.4016024394311102,-0.9501535290785404,-0.9929458949711856,-0.6073221934426776,-1.008549310548065,-0.6753955225195334,-1.1796119636642288e-16,0.2946215250781783,-0.3608375419345465,-0.3633985815058761,0.7024039635863092,0.9536994735709036,-0.7094204367994701,-0.7926658818714927,0.949429417618605,0.9529633575584644,0.945908686794272,0.9905972237570234,1.1290227838531093,0.981290964057538,1.7016888561776364,1.085280014644164,0.2239223544593116,-0.9208656973530652,-1.2059234302946238,-0.5403436403407493,1.649260262761845,-0.269646133699444,0.4511674384575037,0.9703579181577162
Almería,0.243930077101272,-0.4078359425318167,-1.459776962371675,-0.1129857187508328,-1.6795283058296953,-1.6764212964418632,-0.0809672394284196,-1.6346478173789991,-0.1321947394605751,-0.1861910184666286,0.1176260555606114,0.0857586155799092,0.1931105494915675,0.1182306527809742,0.081281469544568,0.9583847122203666,0.475627707214658,0.2469925127287086,-0.2057867373934022,-0.7784998447370276,0.1717038109230738,0.4741173331701937,1.6540931598809954,1.6277438968747613,1.3183898417423734e-16,0.3925758757992098,0.366329597753268,-0.0438746469670319,0.8290302871252269,0.5916063628847352,1.149477312965127,-1.1266878161516265,0.3321204605374309,0.3511399036102909,0.3142634633352092,0.3872780250452775,0.4119090962977164,0.2097245089493207,0.8858955060167358,0.753167026169405,0.2926010580974329,0.1535878199399245,0.7021562712315852,-1.7359738107608689,0.6751753849571533,0.7254260447417427,0.4396763731734928,0.7516632751498484
Ávila,0.243930077101272,-0.4078359425318167,-1.459776962371675,-0.1129857187508328,-1.6795283058296953,-1.6764212964418632,-0.0809672394284196,-1.6346478173789991,0.6829787731007803,-0.8548763819932682,0.837999777359654,0.8248245979067239,0.6190705717759566,0.8380949471193987,0.8228909344618457,-0.855022749336781,-0.9587692756095532,-1.0522090897147505,0.6600890258146526,-0.3703651627101874,-0.3226925833426362,-0.2717394226509464,0.1719509939781687,-0.0193820964676101,-3.4694469519536136e-17,0.3107165776950541,-0.3224532123313429,-0.2252121191455214,-0.8648888693456007,-0.8557800354571675,-0.4829997588181577,0.2534294606112257,-1.6183953913402505,-1.6166113107502702,-1.616683323517502,-1.5910963361934929,-1.2653272119536598,-1.5550793553280533,-0.2263389760058437,-0.1227840212450974,-1.367578058454947,0.3053444845313539,1.107942749303752,-0.65179190709067,1.3173711227508438,-1.0021935677148468,-0.2471195644675839,0.5048440778587172
Badajoz,1.2806216697173347,-0.5222708131562003,0.7077363328322531,0.1847784111647438,-0.6261397420080619,0.409617214872413,-0.0267107199744599,-0.6730104692081044,-1.0637109401061646,2.181898777325644,-2.1621089351216223,-2.137912368916808,-2.1207131865329587,-2.1631641050136,-2.132929130599474,0.7114568692612762,0.7676476422166559,0.9412608399611134,0.0647650954934577,-2.0571152118631284,0.0070102080330794,0.0269877419227782,0.4648945810739641,0.5449498717145287,0.0,0.3648132870607419,0.1698461803624519,-0.8107273199759835,0.4411043809683066,0.8464716377344619,-0.7680835412329649,-0.7201396012489472,-0.0569562509764086,-0.0474563186303885,-0.0651709943418822,0.1182177933347645,-0.0315992603978607,-0.0708659980931042,0.1057149300110404,0.1674320773102849,0.4232576967137426,-1.6375285445558294,-1.2047823935821411,-1.8528832863432212,-1.5338286827511556,-0.3114606612367253,-1.6320678793508163,2.172470681240919
Badalona,-0.6931149113262027,0.3695245032208947,-1.5147306861806134,-0.8662758856266158,-1.148899643788314,-1.1835896842351536,-1.2858886826180411,-0.8116549225697658,0.7943924205856628,-0.8024970479697467,0.7990075442380971,0.7836167736232262,0.5456179942751566,0.7991910368181521,0.781365740785561,0.2777660929223318,0.3806096477790954,0.0895078057369649,-0.9204540450650424,0.2370560401444733,1.8260413739947985,1.9432229570955992,1.2758438846769893,1.6170952782566392,3.0878077872387166e-16,0.7342974438055604,2.015850303865432,1.1827163957797842,0.4573449935599091,-0.0424330270709788,1.8209132248181716,-0.1857944121881175,0.4632072466506556,0.4901507165412556,0.4374439588349337,0.2300568056219619,0.3199438710977307,0.4242744118744835,-0.6142755407288472,-0.0302718781931346,0.3739733919119224,0.5386134530891906,-0.2517444041487661,0.1278172275269581,-1.4964742529135824,-0.1197862831525184,1.0148288541627395,-0.2708603381864222
Barcelona,2.085716640323077,-2.1180156578472604,-0.7675600382548082,0.2753171652502377,0.292857935526562,-0.5462712129715872,0.1282278699886394,0.1524678366437959,-1.62402712078295,0.8338625235856155,-0.6800553210920787,-0.6851492944995208,0.1729686626996572,-0.6797712007811271,-0.6859547604690249,1.8787588981929613,0.9609889018495548,1.7986067011658178,0.1464542707546328,0.5184632485091032,0.9821360363655546,0.9203272304191236,0.0258238632294866,-0.2180396542689908,7.979727989493313e-17,0.4704900418375786,1.0036655112990231,1.830561486386841,1.9214951302953616,1.8807259527010372,0.9847831775976932,2.187402737251916,2.337241857331472,2.342829812935276,2.330964695120508,2.2186988848601343,2.2739190132995453,2.3303601605174844,2.002938769405822,2.2650870875191407,1.088180779765484,-0.3058666946336385,0.1360366699246931,-0.9377495114635204,1.5124133582731865,1.925994235360311,2.217661412537452,-0.9592025205299662
