Ciudades,TA,LPI,AREA_MN,AREA_AM,AREA_MD,GYRATE_MN,GYRATE_AM,GYRATE_MD,PRD,SHDI,SIDI,MSIDI,SHEI,SIEI,MSIEI,NP,DIVISION,SPLIT,MESH,PAFRAC,SHAPE_MN,SHAPE_MD,PARA_MN,PARA_MD,FRAC_MD,SQUARE_MN,SQUARE_MD,IJI,LSI,TE,ED,RNMDP_2020,PobT,PobH,PobM,Vehiculos,T_Viviendas,T_Viv_Prin,T_Viv_Sec,Viv_vacias,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI
Cuenca,0.0009002908141918,6.235625677718342e-06,1.401019926883439e-07,3.2562358588139424e-06,2.5380345672075953e-08,1.151555635905622e-05,6.912298933984402e-05,6.989096690268279e-06,3.1482169269369705e-06,1.2024550495485009e-06,1.4913588241343502e-06,2.958496772556132e-06,1.5153594758448694e-06,1.704409546937421e-06,1.4227355192906432e-06,0.012095379804862,1.8754483062726232e-06,0.0005204101778905,0.0325623565364799,1.9595249363883374e-06,2.367584954134285e-06,2.293111596313063e-06,7.803082246971082e-07,7.163171529221477e-07,2.030548118177453e-06,1.0213650408889963e-06,9.929787317017688e-07,1.640753516806604e-05,0.0001019431060054,0.9855366220046184,0.0020604815819161,0.0247704945894778,0.1028107283413275,0.0488558478392467,0.0539548805020807,0.076395141633977,0.0582708944909616,0.0404176922735454,0.0086470860291839,0.0091590597775379,2.824344381623255e-06,1.9094503764507757e-05,2.8964317253176586e-05,5.07456592302233e-05,1.0753612199793591e-06,1.7050983906755233e-06,4.712372342163503e-05,3.6692635089015015e-05
Dos Hermanas,0.0009646715415534,2.028118406914006e-06,4.0969518759718026e-08,4.494605956107803e-06,7.3932670297026375e-09,3.0818598190855822e-06,2.8505495386687e-05,1.982102332238011e-06,2.0807037700110413e-07,4.183361936628578e-07,3.574098629114452e-07,6.261966940457068e-07,3.466275142609453e-07,4.084684863129159e-07,3.01136882478863e-07,0.0117941643280066,4.985651625075374e-07,0.0001075072835869,0.0449460584941634,5.102866965022577e-07,6.362552438575943e-07,6.16472744665787e-07,1.717276609211533e-07,1.8449006272669486e-07,5.419074391208938e-07,2.764936608442213e-07,2.7396161715620324e-07,4.240834569807511e-06,4.529452587501824e-05,0.9936877984887534,0.0005159653356758,0.0055068819596579,0.0676463897263781,0.0332246207371392,0.0344217689892388,0.0488411441914102,0.0253760366525586,0.0221893181672626,0.0005479833421744,0.002633726154619,5.107915419345496e-07,2.722965894062412e-06,8.884864037607784e-06,1.3276383101909342e-05,1.415562931688629e-07,1.0589091555556836e-07,3.3640853997141163e-06,2.108334784163388e-05
Elche/Elx,0.0010088323867345,1.7717800372170272e-06,5.6501487909864664e-08,1.8174023187967936e-06,1.2821649695295412e-08,4.126452034260817e-06,1.7719863678678195e-05,2.590480051123782e-06,2.0450551577129413e-07,4.664073129712707e-07,3.523805552367079e-07,6.011849519577806e-07,3.472667239458482e-07,4.02721069837664e-07,2.8910870002101e-07,0.0090672748459085,5.069137319468546e-07,0.0002818934055249,0.0181740209941495,5.151243003987533e-07,6.294298558869091e-07,6.129051220036347e-07,1.4026015364550902e-07,1.3661546971556866e-07,5.42279404730048e-07,1.1907152437243766e-07,2.636172413013196e-07,5.0873226519934406e-06,4.610334380270733e-05,0.9828212276733376,0.0004947347745521,0.0049970307747824,0.1192203180733534,0.0591041081050638,0.0601162099682895,0.0835540109183438,0.0575628491211751,0.0437331601893001,0.006936934998326,0.0068851365085874,1.160121679469984e-06,8.025869454737084e-07,6.053035280824595e-06,9.984392147745443e-06,4.456528388338834e-07,7.96629246196869e-08,8.047380854618909e-06,2.421000040343972e-05
Fuenlabrada,0.0010008649889427,4.865499017543104e-06,1.2531126343821628e-07,4.500784936581868e-06,3.452725345176935e-08,9.133930598747442e-06,4.265082604956771e-05,6.2669099832659e-06,8.221137316158391e-07,9.510110831200108e-07,6.971046894003758e-07,1.1791982479503269e-06,6.971320718601554e-07,7.966906389582108e-07,5.670745153934686e-07,0.0081001372688877,1.0096044762225509e-06,0.0002255256526179,0.0450078475301797,1.0420283510971733e-06,1.3160659235807272e-06,1.270986281462027e-06,2.6918682044185e-07,2.3692115533484333e-07,1.0909171976207742e-06,5.699973394336507e-07,5.620442561154314e-07,1.555354343271779e-05,6.790783090448516e-05,0.956155838908288,0.0009688619003275,0.0113637208085497,0.1972693252435736,0.0972046897221834,0.1000646355213901,0.124186554256897,0.0718444753055307,0.0675991798745098,0.0006835473293139,0.0035556631106448,2.174143265717728e-06,4.28045717663237e-06,2.253625268874978e-05,4.893555205504812e-05,1.1956061981622272e-06,2.1309241248287562e-07,1.576454121785483e-05,6.316872697856331e-06
Getafe,0.0010098916509669,2.4845229102340487e-06,6.844409680476247e-08,3.3358622982107523e-06,1.4296642502852565e-08,4.9216960493479656e-06,3.647908823840155e-05,3.3140280731869283e-06,4.54330001605642e-07,5.996168478985357e-07,5.586929169964726e-07,1.0135689446241804e-06,5.61415473930351e-07,6.385066236060515e-07,4.874232680581079e-07,0.011174221852399,7.548162248472106e-07,0.0002292686898742,0.0333586225049974,7.75433440415473e-07,9.671499168897889e-07,9.405953309845008e-07,2.4176229841075e-07,2.485016681338607e-07,8.188905988401573e-07,4.360990939368651e-07,4.238820456872615e-07,5.037080965744544e-06,5.385217009357205e-05,0.9785207929297076,0.0007337926417184,0.0103282980429019,0.1402400815064221,0.0684637870635332,0.0717762944428889,0.0815971896636216,0.0522564321422731,0.0473391686731015,0.0012594192436827,0.0036442125078782,1.0541247267580067e-06,6.792405397243888e-06,1.1078760191119903e-05,3.236120807724239e-05,3.114326583353783e-07,2.0282540770058398e-07,1.1466270557415723e-05,1.2464737490087445e-05
Gijón,0.0011546245738074,1.8809904196215008e-06,7.90028352314969e-08,4.316333622475519e-06,2.0362543994705225e-08,4.817077936244672e-06,3.339808818277291e-05,3.3267962685001125e-06,2.1533197943522002e-07,4.302475207068292e-07,4.098938964050527e-07,7.40898126182642e-07,3.947359932342693e-07,4.684500080398294e-07,3.5629657655784934e-07,0.0081475820095991,5.553969447859884e-07,0.0001491267985089,0.0431633380254182,5.920033645655515e-07,6.886008515798029e-07,6.619867178036647e-07,1.3388013101397496e-07,1.2596501850133118e-07,5.907573949595677e-07,2.950874137575796e-07,2.788630498010033e-07,4.731669646528721e-06,4.504481778496858e-05,0.9712292572088612,0.000468933091919,0.0077166493449791,0.1514770127199616,0.0713358016784338,0.0801412110415277,0.0935987977477694,0.0820678647141363,0.0683019911210449,0.0045038874482074,0.009226864853977,3.320973782846249e-07,1.2523798430961578e-06,7.862739415076185e-06,2.126847179866588e-05,2.997519459903952e-07,2.457646476911735e-07,1.0377228876249183e-05,1.4109646904052856e-05
Girona,0.000757285486618,2.205259064589967e-06,8.051084080014033e-08,1.2425380909328273e-06,3.0049240279818794e-08,7.676838907435182e-06,2.656177482941971e-05,5.952952584665743e-06,1.3112061531412995e-06,7.640575272142727e-07,8.577346857374925e-07,1.6368513698871912e-06,8.558875242224421e-07,9.802678939599406e-07,7.871593011443603e-07,0.0104791322138504,1.1122619559735876e-06,0.0006790010191195,0.012425376397263,1.1496875873216503e-06,1.3761253019009509e-06,1.360941366865594e-06,3.266501260864077e-07,3.017045329118036e-07,1.1937687933928203e-06,6.26857321799039e-07,6.058388965017284e-07,1.4576045098837702e-05,7.886238172468901e-05,0.9837173033153598,0.0014472082247578,0.0164328301248452,0.1151623876050937,0.0554917176737911,0.0596706699313026,0.0847499539272614,0.0529036861904002,0.0426083788559124,0.0027562591002621,0.0074944846271074,2.194038944314217e-06,3.924684926795729e-06,2.6119386364528907e-05,1.7899486249775192e-05,1.013455580861479e-06,5.942815032500453e-07,2.473541279866484e-05,3.4928271430713146e-05
Granada,0.0008796417124255,2.599922030139532e-06,4.5994216737256826e-08,2.994689810700691e-06,1.0024938074835153e-08,3.661850164336033e-06,2.722154870523277e-05,2.505244440270643e-06,3.612191838089309e-07,4.209742934149893e-07,4.908936201123245e-07,9.511546797125828e-07,4.973603259390601e-07,5.610209200016315e-07,4.5740867576127523e-07,0.0120529918074572,6.280765188676943e-07,0.0001851174782741,0.0299468954915864,6.54006994575816e-07,7.844326552574834e-07,7.583231965599071e-07,2.311464473318217e-07,2.160923393420319e-07,6.761397537541736e-07,3.228783805362368e-07,3.1104344546945304e-07,6.845448327522659e-06,5.621587098238196e-05,0.9707888918176732,0.0006955244484466,0.008351068990359,0.1472500616903931,0.06795618580948,0.079293875880913,0.109349153229809,0.0882480671279903,0.0610785753731516,0.0101018251336853,0.0170311137571097,6.604749261839407e-07,4.726800901496708e-06,1.73130090664804e-05,8.752058099891457e-06,7.863564072832227e-07,5.51417232257357e-07,1.8360206629649423e-05,1.1871856119003698e-05
Guadalajara,0.0010444393566835,4.080038085133377e-06,1.3896177583886408e-07,4.009322585222969e-06,2.584931579174368e-08,9.477085754646098e-06,5.818933076187616e-05,6.173871100923486e-06,1.3455574187042367e-06,8.981547094461227e-07,1.028107727686849e-06,1.98114335899057e-06,1.0469350635234752e-06,1.1749808282429831e-06,9.527281380327528e-07,0.0099617216577319,1.3203138116402183e-06,0.0003452708325918,0.0400932228833291,1.3585927476696164e-06,1.6979526596454882e-06,1.6573025793843604e-06,4.172431860647013e-07,4.304799761386461e-07,1.4361088853961264e-06,7.527713607717463e-07,7.495903958996658e-07,1.7306625214250912e-05,7.307558366219761e-05,0.9834557172703206,0.0012480132965771,0.0179114830338729,0.1159514711954522,0.0557874968461407,0.0601639743493114,0.0764571415045134,0.0533116458540381,0.0431259312532305,0.0029993847939658,0.0071545201581209,1.953809749322628e-06,6.8725721305365644e-06,2.1931795322568143e-05,4.385160773839884e-05,2.9484731662267656e-06,7.949225635386475e-07,2.510791268251796e-05,2.9079109654218364e-05
"Hospitalet de Llobregat, L'",0.0006692000619544,2.9117958988682456e-06,6.382501719572234e-08,2.6334978547774063e-06,1.8740351249644482e-08,6.20672373250772e-06,3.9543380994305295e-05,4.609679803490342e-06,1.351701001014203e-06,8.875933950921039e-07,7.504455839552084e-07,1.3007849638554013e-06,7.119961762818146e-07,8.576517921366176e-07,6.255453537133087e-07,0.0111491479149184,1.0591584184905317e-06,0.0002702067347473,0.0263349832158483,1.109155727580808e-06,1.3764449849894204e-06,1.3414386808876532e-06,3.633962947806827e-07,3.846046643718174e-07,1.1594954330114378e-06,6.338947203731028e-07,6.330738198303924e-07,1.49204383787737e-05,7.024560465977417e-05,0.9119456201271184,0.0014490594789334,0.0124687561707518,0.2864453756429714,0.1385418533797622,0.1479035222632092,0.1348775745323794,0.1192060302338512,0.1084939161570855,0.0015195166781514,0.009150063691738,1.0716012163399768e-06,2.619913295924032e-06,2.211319556010146e-05,4.029085553503464e-05,4.23020652248376e-07,8.63464109312004e-07,3.4430162148361674e-05,4.52205467099872e-06
Huelva,0.0008686928718611,8.003143240334102e-06,8.74200178153751e-08,9.81697418414236e-06,2.228948803955916e-08,7.106491542969323e-06,7.347597406783979e-05,5.320700393441402e-06,1.3266404183605392e-06,8.066643856548035e-07,9.329454795428104e-07,1.8026867999039296e-06,9.416927623403068e-07,1.066222719345555e-06,8.669087754376709e-07,0.0119266944509772,1.1866670903679986e-06,0.0001062070664575,0.0981697420334605,1.242865501787754e-06,1.5173307032536025e-06,1.4736086920369172e-06,4.272149873864006e-07,3.8207910416979074e-07,1.2938705141042208e-06,6.392441774464083e-07,6.202685269211037e-07,1.198248838458383e-05,7.683637213938905e-05,0.9592660906876354,0.001325371533053,0.0135746114763563,0.1726376119296791,0.0828675420125616,0.0897700699171174,0.1182155422415777,0.0813180439209634,0.0663187583665845,0.0047757187501699,0.0102103642643115,1.967730564133328e-06,1.0966799318074862e-05,3.717807156914289e-05,2.7441830388371712e-05,1.0359697773010553e-06,5.360163301294104e-07,2.789864577026587e-05,1.299802626520774e-05
Huesca,0.0008972970590853,6.376857168980356e-06,2.332469514874793e-07,3.357736046090947e-06,8.493913368461923e-08,1.8648423197991968e-05,7.108411085669137e-05,1.4447694848143464e-05,4.761421381302649e-06,1.909125754850704e-06,1.6725764493424024e-06,2.973010647187894e-06,1.6816007267750902e-06,1.9115152818328804e-06,1.42971592701754e-06,0.0088902420700511,2.302306936372504e-06,0.0006175626736155,0.0335773644588608,2.4169441466992405e-06,2.960006906057616e-06,2.8452841904133357e-06,6.401944891338681e-07,5.36085987637688e-07,2.4806548520876577e-06,1.2758756840741283e-06,1.2341306014764149e-06,2.7520371751997757e-05,0.000107014140886,0.9801838435283402,0.0025244262997853,0.0314983102195989,0.1246898625244814,0.0593961532842357,0.0652937092402457,0.0833260874239236,0.0654231226938258,0.0480355008235204,0.0060431460912876,0.011284390961284,3.413260613345924e-06,1.9136553895726853e-05,3.415376553354369e-05,0.0001011693418726,7.334269730653544e-07,1.77033724867193e-06,5.066957275966788e-05,2.004919395273077e-05
Jaén,0.0007573571659021,2.9244058321411054e-06,5.88331320458716e-08,2.7882772155769867e-06,1.4068836787075276e-08,5.955945932904572e-06,3.764984002276408e-05,4.264155816090909e-06,1.0986573404945957e-06,6.467830284409148e-07,8.092431634541454e-07,1.608726358220193e-06,8.126963770359531e-07,9.248493296618804e-07,7.736340655739338e-07,0.0131285346835824,1.0160953483164383e-06,0.0002770137095048,0.0278827729512532,1.0606199787223922e-06,1.275297475992603e-06,1.2450966449831313e-06,3.83062963326059e-07,3.832088019386398e-07,1.10072763688298e-06,5.472435860275677e-07,5.372133569734985e-07,8.135285749930573e-06,7.693286445694356e-05,0.9832533589222248,0.001324040245543,0.0127430312181591,0.114995275795596,0.0553207671386815,0.0596745086569145,0.0844323978807665,0.0557266676128573,0.0441166902309026,0.0042048433543393,0.0073908561214885,1.2125403531250085e-06,8.821897925576064e-06,2.266116184080688e-05,2.327719321701696e-05,5.35159126289058e-07,5.413850154144479e-07,2.1234465027920844e-05,2.370124125662912e-05
Jerez de la Frontera,0.0009243154633534,1.977077614199177e-06,3.32023879964998e-08,3.896903497375326e-06,6.742098119852915e-09,2.534946326391747e-06,2.2830440449677534e-05,1.74592438002922e-06,1.551707241148413e-07,3.007298406607156e-07,3.236444212077356e-07,6.120303325531167e-07,3.263166174794427e-07,3.698792175463163e-07,2.943243605151944e-07,0.0117875569653071,4.2163370182626484e-07,0.0001004316857944,0.0389690338728642,4.402810673477321e-07,5.347335304321829e-07,5.207966994571808e-07,1.4682132809490913e-07,1.4619932582535794e-07,4.567888974927239e-07,1.657041144889907e-07,2.253981253559746e-07,4.903962009217437e-06,4.341582531485056e-05,0.9894894403939748,0.0004532743242671,0.0042549358793193,0.0902326709684893,0.0440719729261452,0.046160698042344,0.0663666682977922,0.0389701993755512,0.0327633026639439,0.0018732049288594,0.0043243765683638,3.992432303842532e-07,5.885294668090068e-06,5.1728731861681386e-06,9.792147750183155e-06,3.463609988280654e-07,2.2867402669908841e-07,5.0446624793081405e-06,1.54726272202595e-05
"Palmas de Gran Canaria, Las",0.0006097625946962,9.307734030687964e-07,1.6088766031108662e-08,7.954092551188401e-07,5.060613065313866e-09,1.8538597793675368e-06,1.0994674409479485e-05,1.3892893119847896e-06,1.9624040316934727e-07,2.660134366045944e-07,2.9800997004896174e-07,5.693234174634195e-07,3.0244636993220324e-07,3.405825466636824e-07,2.737867084425573e-07,0.0146577940523802,3.8624486250490613e-07,0.0002964827857023,0.0079540936920984,4.0970158722973234e-07,4.743714651894873e-07,4.631394954040195e-07,1.4220148676399418e-07,1.451782952289327e-07,4.1491767346678926e-07,2.0244695406519415e-07,1.9589464939935173e-07,5.482714604863055e-06,5.064365615290948e-05,0.9733806181006336,0.0006173782430369,0.0048378455356523,0.1474376839585898,0.0711251085805537,0.076312575378036,0.1063796171462206,0.0707480281266996,0.0560736038594315,0.0032096314733694,0.011449322826561,9.02987227372673e-07,2.620937104641528e-06,6.763272822123897e-06,4.632645078233255e-06,2.2376580665380015e-07,3.757092586026717e-07,1.1696957330904884e-05,1.1458643713931493e-05
Leganés,0.0012268978819489,1.2793018433739387e-05,1.477660345640473e-07,2.2042211234957735e-05,2.5988073205817824e-08,8.157446162170993e-06,8.791071263136903e-05,5.1739794613046725e-06,6.93802333986373e-07,6.861195853463424e-07,8.044687797229042e-07,1.5613247356371975e-06,8.005521045636404e-07,9.193923016728356e-07,7.50838077884495e-07,0.0085646968257484,1.0129860872668928e-06,5.741564075820362e-05,0.2204221103896925,1.0565120353891713e-06,1.3128567225577116e-06,1.2641308904539084e-06,2.9535361645425937e-07,3.027650757693265e-07,1.1054225092768852e-06,5.661942309372932e-07,5.437618014696851e-07,8.5937742964001e-06,5.900477007085371e-05,0.931819604148105,0.0007834303328012,0.0129806268644126,0.1971375971523643,0.0954907478321097,0.1016468493202545,0.1145707426756444,0.0779054230717389,0.0731851951210434,0.0006715184431605,0.0040373628057303,6.650604007798141e-07,2.3888032371645304e-05,2.0248681682991976e-05,3.1090059525547484e-05,6.051652797747972e-07,5.745344858752741e-07,1.8216630791476358e-05,7.863670049817628e-06
León,0.0009832251772448,4.289724146240514e-06,9.823395096456345e-08,5.354521415204666e-06,2.3629261793402523e-08,7.097881031524003e-06,6.710936604735701e-05,4.986527029049137e-06,8.894472356059602e-07,7.186463579142774e-07,8.034879542632793e-07,1.5297646817602227e-06,8.051420025888174e-07,9.182728439087968e-07,7.356615174906418e-07,0.010464835455317,1.0398485324635244e-06,0.0001919879841818,0.0535452138802055,1.1187765401088323e-06,1.296150743857821e-06,1.246997697157315e-06,3.097127073878444e-07,3.024869627748264e-07,1.1146717400291465e-06,5.423521996269072e-07,5.20109327264392e-07,1.201086041492734e-05,6.854678631937755e-05,0.9767394012619334,0.0010386457089394,0.0150913612710607,0.1296765522881472,0.0587500818333221,0.070926470454825,0.0823615694032517,0.0823636604883662,0.0601082416151642,0.0061572001195286,0.0160448960832546,2.3226215467550744e-06,3.5188873997208166e-06,2.5576403132769022e-05,3.0162282948373638e-05,6.50853301133322e-07,1.2678681684028162e-06,2.7748653977332848e-05,1.3306685252714646e-05
Lleida,0.0010667867424537,2.6150291871095337e-06,1.1725507237728075e-07,3.730500191346263e-06,2.5967821775737278e-08,7.790030183010744e-06,4.728992694289194e-05,5.288882715425588e-06,8.174518280091732e-07,7.371637331814876e-07,7.976606560253811e-07,1.507538965666859e-06,7.896443752440162e-07,9.116112834074782e-07,7.249733067158431e-07,0.0094988437807839,1.0404073778943198e-06,0.0002985626013425,0.0373049976328229,1.0863772714608087e-06,1.3128502542649997e-06,1.2608895533107175e-06,3.072455207528131e-07,2.925566624156127e-07,1.1174599355845412e-06,5.693689234007767e-07,5.472891752939381e-07,1.3412033319762806e-05,6.512958454561369e-05,0.9737294668824026,0.0009529837950513,0.0138891095642744,0.1465889385967691,0.0726048686919647,0.0739840699048044,0.0982960149783738,0.069381860255904,0.0582501090588587,0.0033065331120842,0.0077844998053995,6.215189434738503e-07,8.060019089783032e-06,1.8517007352572844e-05,3.664126623685824e-05,3.029681751110142e-07,6.461569532217392e-07,2.407872300460614e-05,1.553818528013764e-05
Logroño,0.0011457961554436,2.901938811850507e-06,2.1289349563232213e-07,3.043144765460052e-06,5.8840856929665376e-08,1.308630743967134e-05,5.980385401907991e-05,8.818260230596064e-06,1.262657147267388e-06,1.0242101385879283e-06,9.930381339340683e-07,1.803465877188372e-06,9.651769780920206e-07,1.1349003402731686e-06,8.672837046331018e-07,0.0072376069476736,1.3412084473468217e-06,0.0005063327819015,0.0304314478563175,1.38540195851765e-06,1.6834213845466066e-06,1.6183837805313078e-06,3.158310395596028e-07,2.773595680696275e-07,1.4259874244561096e-06,7.146578777051537e-07,6.842160886909418e-07,1.337766885901172e-05,7.01599604897968e-05,0.9495468909121584,0.0011144494033288,0.0185458635108448,0.2050588062831682,0.0972827432556033,0.1077760630275648,0.1256508812268361,0.1044652142157528,0.0832472724802652,0.0055216674335094,0.0156532413361057,1.531516997222829e-06,1.6154899507439638e-05,2.07397874170363e-05,4.675989805102742e-05,3.34459484676737e-07,2.3721081815098401e-07,4.25701904736307e-05,6.150055604928485e-06
Lugo,0.0006923455376367,2.7238845720574685e-06,7.167105908122377e-08,1.6523077718696377e-06,2.4155542225527586e-08,7.691394642379183e-06,3.0163730068808453e-05,5.778621915355108e-06,1.3391598784011503e-06,7.198078140488383e-07,8.409633928706183e-07,1.6357612577415352e-06,8.590450617903064e-07,9.61101635592785e-07,7.86635492058993e-07,0.0103994356849361,1.073976421527554e-06,0.0004510915278455,0.0165230749950346,1.17553024828398e-06,1.4390741253906867e-06,1.3849173954148693e-06,3.405976668737151e-07,3.570085361885356e-07,1.1760114644072891e-06,6.155626219495196e-07,6.687902926089706e-07,1.173557800451481e-05,8.319004138567328e-05,0.9850480396763032,0.0015316768919461,0.013986487413943,0.1060602488865653,0.0490560543779677,0.0570041945085975,0.0772174247798563,0.0642127474430004,0.0433062214594125,0.0075638131596647,0.0133168757166314,2.294334073570218e-06,9.979720070574013e-06,1.7059398470855115e-05,2.24166577736018e-05,7.880253508011774e-07,7.558437674134431e-07,3.609746898718308e-05,1.8263165221695898e-05
Madrid,4.927776128260526e-05,1.938727505363645e-07,5.1011946322804675e-09,1.1760316709125958e-07,1.7192730778687062e-09,5.474357651111397e-07,2.1469064346067885e-06,4.112939793896571e-07,4.447368213996589e-09,5.0863143919862295e-08,5.995802034604573e-08,1.1689470827683873e-07,6.176640629447159e-08,6.852350655496404e-08,5.6214436926604105e-08,0.0094321720892896,7.650420391771541e-08,4.929647881658609e-05,0.0164155529074473,7.954277657017826e-08,9.611930295933775e-08,9.237173512951865e-08,2.3127893152277945e-08,2.101293747461808e-08,8.184821771319074e-08,2.6884272658893306e-08,3.8691842942630266e-08,7.852646075547842e-07,1.6826878693159092e-05,0.9239075578518128,6.703143903861666e-05,0.0013071164736323,0.2555179388074298,0.1190648327135709,0.1364531060938589,0.1542202049531103,0.1173477817107204,0.1011834119257973,0.0043924293247537,0.0117311002538005,6.026467811542444e-08,1.0699624125406255e-06,2.0785130864791317e-06,1.0500220545864008e-06,6.966758371438917e-08,2.364735383576609e-07,2.367380530184773e-06,7.300437651894561e-07
Málaga,0.0001573350901441,6.190010643380539e-07,1.6287203323011095e-08,3.7548590710978395e-07,5.489331853724716e-09,1.7478646190504843e-06,6.854688781064936e-06,1.3131882138860868e-06,5.663078332132565e-08,1.654574356291734e-07,1.8989741478003798e-07,3.6625278145279916e-07,1.9358983325174968e-07,2.170255469930617e-07,1.7613029379169208e-07,0.0113143158735654,2.4444309357380784e-07,0.0002974200630707,0.0069546266178485,2.558633404881373e-07,3.024749555797882e-07,2.924990894152756e-07,8.21882982555851e-08,7.680171706495711e-08,2.614380532500067e-07,1.2760482527764666e-07,1.2257591425236966e-07,2.471952945492973e-06,3.5377749072979247e-05,0.9759994071998976,0.0002824074567697,0.0027512713266328,0.1415170204165076,0.0679595332166117,0.0735574871998959,0.102789806206479,0.0623197450347811,0.0517075586923767,0.0036427556512149,0.0069503484251858,4.561578734637186e-07,1.2501861427979455e-06,4.42952395183837e-06,4.4825848126035055e-06,2.457902993518676e-07,3.294326763073548e-07,5.181980077672588e-06,8.088787759445098e-06
Marbella,0.0012479738501643,8.411629130114135e-07,7.019776544670315e-08,2.134081543072248e-06,2.5054961284695912e-08,4.019750452720188e-06,1.939496097289334e-05,3.326743700812893e-06,9.943176997757394e-08,3.934066478670822e-07,2.621671246437423e-07,4.314997042101723e-07,2.5231362516432946e-07,2.9961940223256537e-07,2.075075547668571e-07,0.0070016992583637,3.931671927456352e-07,0.0002303111893254,0.0213408148754071,4.154002856994629e-07,4.925690308330283e-07,4.668453281071859e-07,9.74145181156469e-08,6.672369698241997e-08,4.161537028825683e-07,8.314252026861214e-08,1.957994596182107e-07,4.209501701318559e-06,3.840877792071791e-05,0.9950739506423956,0.0003140294817966,0.0039356497181251,0.0581438781983355,0.0278969154892381,0.0302469627090973,0.050683748411412,0.0341522866963813,0.0192158796554631,0.0103308343596657,0.004599271230688,2.450294358155705e-07,3.8778557161541606e-07,7.70755679077296e-06,2.0255757504471754e-06,1.048839712137529e-06,7.67694726229042e-08,8.255812232544375e-06,1.9636697061908408e-05
Mataró,0.0006317553030148,5.565374980112751e-06,5.4669043866944675e-08,2.61687584003701e-06,1.6210909279312118e-08,5.904315187873263e-06,3.16010602430673e-05,4.483917952394539e-06,1.430172241611614e-06,6.772395883087898e-07,8.427557989168758e-07,1.673885313087739e-06,8.648808100802427e-07,9.631494844764294e-07,8.049682480289447e-07,0.0122809274702852,1.0583298605662256e-06,0.0002565602670283,0.0261687591761642,1.0797120222746144e-06,1.4354115088691863e-06,1.3948725456222584e-06,3.926336639312191e-07,4.2834144889155003e-07,1.1738753641320585e-06,6.714264459357835e-07,6.855618402142763e-07,1.774098892759399e-05,7.631823391747144e-05,0.9782414657649074,0.0016455868382446,0.0129663894137201,0.1377948543375435,0.0685206887828063,0.0692741655547371,0.0876147891513261,0.0577371502711254,0.0500344709439683,0.0013517947163553,0.0063306927085919,1.1029342497140082e-06,4.268861943752867e-06,1.8360667959757456e-05,2.0352007192445815e-05,6.4865629456987e-06,4.964259553910172e-07,2.825220474849536e-05,2.695350453272724e-05
Melilla,0.0007156310238486,1.0894099988840464e-05,7.461563197570863e-08,6.097953644862941e-06,1.6757331425986083e-08,7.696983181282602e-06,7.297421656296324e-05,5.567542167287083e-06,3.5602405058076354e-06,1.1404515098085314e-06,1.4142723729264866e-06,2.8064104347053157e-06,1.4169278478106044e-06,1.6163115382864617e-06,1.3495987104261954e-06,0.0171160346865423,1.7693868162838397e-06,0.0002094325927839,0.0609795419273309,1.911181679803725e-06,2.139959407118497e-06,2.0662289334374947e-06,7.938638534110677e-07,7.799351024228014e-07,1.9045126545067164e-06,8.570313191356901e-07,7.96506836141833e-07,1.6446883569237993e-05,0.0001080192699224,0.9687698562822736,0.0024158542211052,0.0208172812656152,0.1553952493343092,0.0788112109088815,0.0765840384254277,0.1291206816468978,0.0468384366993003,0.0440187792282612,0.0003569186672201,0.0024395390904497,1.814675049920396e-06,5.039461361469799e-05,2.5549594312094497e-05,2.506056173620854e-05,9.707039005657655e-07,3.984954696034652e-07,3.354199227493461e-05,4.072869724312717e-05
Móstoles,0.0009583535962533,4.809116932451733e-06,1.1931648922113842e-07,4.9979573219070265e-06,3.1622013924223726e-08,8.766244599275447e-06,4.947492215282334e-05,6.396889585782497e-06,9.84712663311485e-07,6.981801808992232e-07,8.579845779021652e-07,1.6948411105744515e-06,8.622844766871903e-07,9.805539584749456e-07,8.15046412060494e-07,0.0087236138017985,1.0804432464918047e-06,0.0002082600454721,0.0499795738815957,1.1046612669789192e-06,1.4089907035441033e-06,1.3727440447533385e-06,3.0831979477083745e-07,2.872927575194903e-07,1.1730034824749815e-06,6.22545841017544e-07,6.195970597087936e-07,8.259099830676815e-06,6.769219765709868e-05,0.9411503030265316,0.00106661071213,0.0131027984194344,0.2284181393230144,0.1111163791360314,0.117301760186983,0.1381745702022923,0.0864530546575402,0.0814048279455432,0.001790990931171,0.0032496330297536,7.262554853816512e-07,9.99467779785861e-06,2.61728169802618e-05,2.9107644188833035e-05,5.351254242607466e-07,1.157408131891464e-06,2.2225269453175685e-05,1.8691532140230468e-05
