Ciudades,TA,LPI,AREA_MN,AREA_AM,AREA_MD,GYRATE_MN,GYRATE_AM,GYRATE_MD,PRD,SHDI,SIDI,MSIDI,SHEI,SIEI,MSIEI,NP,DIVISION,SPLIT,MESH,PAFRAC,SHAPE_MN,SHAPE_MD,PARA_MN,PARA_MD,FRAC_MD,SQUARE_MN,SQUARE_MD,IJI,LSI,TE,ED,RNMDP_2020,PobT,PobH,PobM,Vehiculos,T_Viviendas,T_Viv_Prin,T_Viv_Sec,Viv_vacias,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI
Barcelona,1.0,0.0174184818691224,0.1880925629388468,0.0046028301414356,0.3502784315976807,0.4773171538149206,0.0511436914174057,0.5385101764015466,0.0621993560969014,0.3596711684854199,0.9046087555028384,0.7976095857529147,0.9183286021660912,0.9046085554007888,0.7976087153811445,0.5650376123088922,0.9997688379554066,0.7525158413877068,0.0046028305517172,0.9494394229685564,0.9146800457556932,0.9174570215794648,0.6619864312502635,0.6349410470878445,0.9625359563063508,1.5467085186012413e-06,0.828783029389995,0.946669861694279,0.8033890245479214,0.5081512625251411,0.7467583125197467,0.8964889745236566,0.499045499935527,0.5088541790682664,0.4904867446714483,0.4812697526266863,0.5298898458364076,0.5180325187367809,0.6763017880505887,0.5764756598585248,0.7166932577112334,0.0645717778867211,0.5494201824197783,0.277494893497634,0.3427574420259199,0.5694712611993974,0.9779489322197348,0.1671497854925887
Burgos,0.3914414975960153,0.0310955620882754,0.5477161536896306,0.0062447974031818,0.4319564842987542,0.6795307726310345,0.0717785304120877,0.597291450264768,0.1588979557766744,0.4472027135706263,0.8322444859599054,0.6790059938616857,0.8047154971341782,0.8322440965033701,0.6790057021171075,0.0759557425790833,0.9974682252258832,0.2171146429733116,0.0062447978385147,0.9392043277358278,0.88746261506928,0.8986179113454502,0.6022481142808984,0.5507858197543738,0.9528169522236564,1.4853080016286426e-06,0.774164840486096,0.4520701400440176,0.2699665865098328,0.0934123103443456,0.3506907461803311,0.7718368657675017,0.0529032335451445,0.0540543497357292,0.051898804546866,0.0534394723126615,0.0601636314961246,0.0538238026975512,0.120244221543829,0.0921417887538291,0.3243679781718337,0.1146379169256597,0.4326330558879622,1.0,0.0503778679746242,0.0286056357800897,0.3220811744630574,0.1370598140409299
Cáceres,0.2263706393831726,0.1613880823345033,0.2594905912432652,0.0173536893070449,0.2465985418221482,0.485040756255911,0.0952485157785914,0.4686673655904806,0.2747670559472736,0.2932930295761172,0.9631115353930368,0.9136689674588204,0.9255537273762814,0.9631126072311096,0.9136680807985266,0.0927147475994736,0.9851656010863616,0.0451823600995541,0.0173536892233387,0.9318715203426126,0.8861413805699396,0.8977304394052248,0.7160739117609878,0.7635946598432304,0.9566119070717112,1.4717371072867482e-06,0.7749660817556927,0.5006017907122059,0.2960745749531361,0.0813716656669977,0.5282508025147066,0.6858809676728752,0.0288644058139639,0.029669882019359,0.0281615717605994,0.0366958528986086,0.032851014371625,0.0280553807521368,0.1044744875708678,0.0473935506626344,0.1780706901744544,0.0778768701864948,0.607180988762101,0.5250098828330327,0.22993220886457,0.0847026051694417,0.3482514414364391,0.4354023800773322
Cádiz,0.0781975246492189,0.0644693650421279,0.2046894859613269,0.0015071634716261,0.3204977323612147,0.488089301734766,0.0320047246731885,0.500086748526804,0.7954114143448145,0.3672081906293764,0.8876481270124178,0.767688223300392,0.8565630631445086,0.8876476078355352,0.7676869804854918,0.0406017969422736,0.9967957538234302,0.1797104160890974,0.001507163574634,0.9608790713400204,0.8778041789163474,0.8812816947699448,0.6235114407315326,0.6305595597481521,0.9494950304799016,1.3725653952544965e-06,0.7075585698643124,0.5763341148258248,0.2352071270916513,0.0372063631969857,0.6992158630783689,0.6956219225005352,0.0346171953951294,0.0351245479918579,0.034174494940845,0.0351129101255175,0.0386577777197369,0.0355659958001743,0.0932577409507195,0.0448984657187085,0.428665560100602,0.1385177022260932,0.5224278910211084,0.4344671271836735,0.2628298352454546,0.2680956094391291,0.9558953056128412,0.0293494998624858
Cartagena,0.5720965274492986,0.077405070819495,0.182321386969587,0.0135482133165315,0.2285291922613238,0.4312728700530949,0.0685093286035029,0.4313954345489607,0.1087215964161073,0.3423967678420389,0.914309433455017,0.815403075058196,0.8836795824518897,0.9143109492532892,0.8154027463727455,0.3334903897707517,0.9959021273913012,0.1462607940800556,0.0135482130560124,0.9289466922123296,0.8777801564709049,0.8831625176556918,0.7416944081581054,0.7485595860370762,0.954962081630726,1.427620199917675e-06,0.7395209711451352,0.6700702565232246,0.5892671841265189,0.2606061677943839,0.6694257826538131,0.5936630271890387,0.0648052466016739,0.069166657549815,0.0609996119789019,0.0794914510656543,0.0755995794944792,0.0580062111377923,0.4942346271260358,0.0706592380193467,0.6013452385469017,0.0611032012739391,0.429119731900717,0.3989635166370512,0.1977700841457237,0.0289575504432599,0.3461418603088609,0.638539129313838
Castelló de la Plana,0.2401942317091049,0.1006473440950539,0.2137841751228992,0.0083594032369607,0.2287157701360583,0.4713170704238007,0.0618337746627698,0.4540520896738352,0.2589536954063784,0.27279825704738,0.991266402721268,0.9784396781226816,0.9685645578317392,0.9912668653829608,0.9784390694083528,0.1194089262213845,0.9936485476318898,0.099524031541484,0.0083594026887881,0.8972000450805816,0.9191708299684246,0.911671175102552,0.7726138805781468,0.7746119097588868,0.9630285877690208,1.5774899589081302e-06,0.8224836152704079,0.8255962835130575,0.3507322413882935,0.1024356041407235,0.6267226870102911,0.684275315778206,0.0522573041895445,0.0542628574958861,0.0505073193357483,0.0638259816257408,0.0594127287804686,0.052188854332083,0.1458874836458787,0.0894572863665162,0.5993050789135552,0.1683210724306328,0.4388620715779051,0.4535806236650921,0.1367874462223332,0.0329458453184382,0.5264872751479789,0.3495814466767027
Ceuta,0.0788170760809987,0.0503621534734892,0.1512832535631187,0.0025311124259302,0.1293989322004707,0.3565047304458978,0.0455826261915448,0.3266214544289119,0.789158986946027,0.2688026906917733,0.997523178197994,0.9938088221825132,0.9902170309966792,0.99752348820063,0.993808326548142,0.0553705177988269,0.9941929292433996,0.1078573060800071,0.0025311121256818,0.9878084075284572,0.8917802963663225,0.8852271582589669,1.0,1.0,0.9643657303105536,1.3219187634493332e-06,0.7216086481707414,0.5652867622492669,0.2495055105998027,0.0378595426153117,0.7058982422170089,0.6614215371440805,0.0252500202415188,0.0273775837425727,0.02339357300047,0.03358114221295,0.0174104956610882,0.0188590801730515,0.0072045355429568,0.0087197340317829,0.3601795276315505,0.2770844502272985,0.3620338550591885,0.3583538013374817,0.3353190311445924,0.1251016233522937,0.3989467846162055,0.4187199441617173
Ciudad Real,0.1298125251559214,0.1073610418227134,0.235810191124126,0.004763077639124,0.3324530684884321,0.5182547315613695,0.0483001601660567,0.5388019132529753,0.4791462730676181,0.3093519911535102,0.9412756752450996,0.8677502457231268,0.8971751616733264,0.941275958994889,0.8677494851989095,0.0585062308079741,0.9932652789605512,0.0943994735423136,0.0047630776330815,0.9275122281077426,0.907900770343302,0.9246413532513312,0.6299544899077156,0.6625553710462554,0.964012069025418,1.5512790551004357e-06,0.827314329422132,0.6417555283721342,0.254201822274665,0.055558298384896,0.6289547398717683,0.7268250909869407,0.0226417131222017,0.0230214447657151,0.0223103708324933,0.0241858352954503,0.024824190820704,0.0224773216228926,0.0535542956825119,0.0343106837969706,0.2521614601819751,0.0454878365538759,0.932420300034398,0.2170119759824404,0.1189488495390688,0.2911172994539168,0.5655904640491005,0.3911415380299994
Córdoba,0.8774895226345849,0.0186024786221895,0.3322628494923312,0.003039363284374,0.3984442275675985,0.6356131162846086,0.0426575661442683,0.5782672891101468,0.070883148902764,0.4689584228843994,0.8105156643421051,0.6474421743868909,0.778289667974518,0.8105152647439032,0.6474414609486144,0.2806788087540008,1.0,1.0,0.0030393630106685,0.927025357827116,0.907900770343302,0.8920320901618551,0.6052104841768151,0.589675901381483,0.95212566467387,1.416996205663183e-06,0.7277757338773824,0.4800484344549941,0.5790740655756628,0.314687932393621,0.5270177056746194,0.6310747163348319,0.0977707340624278,0.1007291979723263,0.0951892683808851,0.1121310752136302,0.0997538345010414,0.0922530406328969,0.2316615787178369,0.1150547677676827,0.2234279247592822,0.0503208315201528,0.271274229787137,0.3830440081159002,0.1629429733518844,0.0628121129970246,0.2635887078872392,0.8169246246141487
"Coruña, A",0.2572631675885775,0.0350595598492854,0.2320708701588621,0.0033856136337811,0.2699638325965899,0.502965154358963,0.0426575661442683,0.4860358476886855,0.2417727133817191,0.2799032675161885,0.980523966051361,0.9529139781575344,0.9560610169900132,0.9805244236991508,0.9529131158919192,0.117816698890315,0.9980346222702112,0.2631969845511327,0.0033856131885545,0.9630636763214244,0.8896684407949168,0.8901270033373946,0.6893388394926468,0.706694474506316,0.9568426331997972,-1.0,0.7841083755160444,0.5207757559645023,0.3686792661128409,0.1077201185939148,0.6153274178640246,0.7809355598372939,0.0742500892126199,0.0738632304931015,0.0745876503722138,0.0720010413835695,0.0884432807266126,0.0799557147844314,0.1839337112952464,0.1259495365804273,0.4270797089980891,0.093568474234468,0.7169392781416487,0.4241998989378685,0.1434200410175032,0.1696987570901367,0.5561478078990464,0.2886544289222028
Cuenca,0.1078142517527307,0.0494983646178386,0.2195022692488034,0.0019254898565103,0.1935243125322923,0.4706484798121945,0.0447235846277993,0.3984045996354308,0.5769106862114091,0.2768154889834856,0.986154690590193,0.9661618201275978,0.9704329168700768,0.9861548397073926,0.9661605361344988,0.0522023103543518,0.9970819544500694,0.19394366601012,0.0019254897345479,0.9386236898455992,0.8887202607424489,0.8957643250985448,0.873456660064894,0.8337159832276665,0.9610179743671288,1.468384298096398e-06,0.7671368930161134,0.4844195723301421,0.246624505634686,0.0434236351786041,0.5918846275990175,0.7043459644615714,0.0163794370158903,0.0167037883414559,0.0160964179082686,0.0201653792628534,0.0202143011054593,0.016260882932699,0.0801395551679023,0.0317829406731504,0.6149429955001207,0.1408024191080769,0.4621655689870294,0.5153678530125909,0.0936018814358408,0.1896163232472461,0.5432680948961904,0.2986844483491498
Dos Hermanas,0.4341117840399043,0.0604968656575991,0.2412038962073023,0.0099872462358441,0.2118376485446925,0.4733183803721305,0.069306096756972,0.4245786205063646,0.1432791320622214,0.361889290616897,0.8880924613758931,0.7684547442235856,0.8341451654703143,0.8880930314617191,0.7684539094844831,0.1912784935579781,0.9960392234956704,0.1505554431653806,0.0099872459954354,0.918509635974304,0.8974693766811296,0.9049221237857922,0.7223441911423876,0.8068903269904002,0.9637670895457904,1.4937319685451569e-06,0.795337386557469,0.4704986954995681,0.4117682325301108,0.1645250840925909,0.5569517887421643,0.5884178976664526,0.0404980313248748,0.0426861720098925,0.038588726274419,0.0484457002435029,0.0330795499807377,0.0335463537016548,0.019084169210641,0.0343433419768649,0.4179166363835021,0.0754523370288384,0.5327381918340326,0.5066720602612135,0.0463007624985697,0.0442500467682289,0.1457371822247823,0.6449143446726948
Elche/Elx,0.4477898378161606,0.0521293705647467,0.328107720754116,0.0039832569407532,0.3623629370227912,0.6251012963626548,0.0424948532032348,0.5473251571907983,0.1389027433141763,0.3979685485101013,0.8636478482143858,0.727693903054466,0.824280229747892,0.8636491847876396,0.7276929114030839,0.1450470356951372,0.9988992283590796,0.3893826518128169,0.0039832564585971,0.9145650850895978,0.8757269439280797,0.8874087069305898,0.5819308078041381,0.5893516713183458,0.9512686819124077,6.34495461242801e-07,0.7548637962549605,0.5567105916276791,0.4134020773286023,0.160505456655583,0.5267476717921814,0.5266538214515093,0.0704000023989948,0.0748993338691896,0.0664740225209466,0.0817466228318379,0.0740135423672371,0.0652146750057363,0.2382904491931967,0.088555920601433,0.9362301316157692,0.0219359119814448,0.3579887347686676,0.37583906560461,0.1437767783916297,0.0328355568852095,0.3438674125841585,0.7304497904027354
Fuenlabrada,0.2224533479683342,0.0716817001717044,0.3643803137136943,0.0049395084923699,0.4886187496411964,0.692850503877764,0.0512167050241312,0.6630203315585561,0.2796056421198443,0.406328429401406,0.8555216323624772,0.714719599024115,0.8285810717148522,0.8555215649289337,0.7147190291701445,0.0648832637410843,0.9962013371373332,0.1559896780714985,0.0049395082892634,0.9263825087343628,0.9168689144610176,0.9214664536341866,0.5592410770721842,0.5117840102001026,0.9582528241679829,1.520903523896495e-06,0.8058858514751709,0.8522711333626903,0.3049076490016084,0.0781901752121397,0.5165356447644536,0.5997109826589595,0.0583297598306309,0.0616816150856651,0.055405032818948,0.0608394565130443,0.0462562602432924,0.0504759070404254,0.0117575228957697,0.0228999157418958,0.8785681634438187,0.0585817028216017,0.6673998275805505,0.9223866595080784,0.193147219262833,0.0439809248307845,0.3373075274322484,0.0954346155406783
Getafe,0.3005860692004092,0.0490178809462823,0.2665209864965688,0.0049026874628959,0.2709397784028933,0.4999507653904697,0.058662258831912,0.4695265890940631,0.2069264768070022,0.343080533562584,0.9181989149280166,0.8226834870985371,0.8935830907480066,0.9181999658036628,0.822682180788173,0.1198638483159759,0.9973961747184776,0.2123612540742366,0.0049026873911384,0.9231790826101658,0.902306366725239,0.9132130381171772,0.6726117736294298,0.7188574833613018,0.9632628772349924,1.558276928035259e-06,0.8139142599133611,0.369622145009055,0.3238040587669932,0.107157897019882,0.5238927512141062,0.7299293513166345,0.0555307326230309,0.058178169881054,0.0532206593438681,0.0535323820108937,0.045055468857126,0.0473362609435143,0.0290100305276929,0.0314302323302917,0.5704399359016333,0.1244875878198173,0.4393657173195166,0.8168529193219813,0.0673744252796537,0.0560595164592307,0.3285469958287687,0.2521840172380469
Gijón,0.4668560793799365,0.0504134321587551,0.4179133527376961,0.0086176579818028,0.5242264194270624,0.6647284642048233,0.0729599568928776,0.6402924321271908,0.1332297873133015,0.3344173345442948,0.9151308919421146,0.8169324287525871,0.8535037758933468,0.9151310079098088,0.8169314915107351,0.1187265430794976,0.9969608695695682,0.187643870017987,0.0086176583384318,0.957444832638341,0.8727220186202214,0.8731054826942973,0.5059879482533396,0.4950072951764205,0.944009271805178,1.4323801606649116e-06,0.7273991068559205,0.4716736572714923,0.3679358187115636,0.1444854233665042,0.4548079768886733,0.7408477842003853,0.0814809594779787,0.0823483379550408,0.080724111383955,0.0834180037134068,0.0961233831105655,0.0927801013380223,0.1409332751853467,0.1081051070861718,0.2441358307661274,0.0311807586236902,0.4236010643044122,0.7292955778197711,0.0880929364540145,0.0922772314503605,0.4039288430632667,0.3877918901966136
Girona,0.1532185793807029,0.0295752805539496,0.2131118051070631,0.0012413479610135,0.387106033641426,0.5300936549973975,0.029035521310265,0.573316131695959,0.4059507573484217,0.2971707351738099,0.9582400376377344,0.9031220821339156,0.9260298575828256,0.9582401737261048,0.9031215288473952,0.0764106646736746,0.999059340597759,0.4275222169360594,0.0012413475098247,0.9304199256170406,0.8727220186202214,0.8981863073446944,0.6177552568370486,0.5932709117437005,0.9545460619325942,1.5226002239468171e-06,0.7907669667564851,0.7270704345763636,0.3223344313061568,0.0732288416268597,0.7023567965053911,0.7894455148790409,0.0309977119586893,0.032054206869301,0.0300758466131822,0.0377953671349083,0.0310064055266439,0.0289618342924172,0.0431574356737897,0.0439383152298156,0.8070863160611058,0.0488950597352586,0.7041346319525502,0.3071266028144702,0.1490367493716832,0.1116546805523159,0.4817838170657607,0.4803626651249457
Granada,0.3146187062617057,0.0616391312428493,0.2152203338847947,0.0052888664022115,0.2282995579539583,0.4469898652094863,0.0526032157935968,0.4265193840843867,0.1976970151014385,0.2894426226098531,0.969472860131757,0.9277165237200424,0.9512756070660132,0.9694726903042492,0.927715663630054,0.1553640189117613,0.9972951038678112,0.2060452541435473,0.005288865938541,0.935639355347684,0.8794285201537719,0.8847249682546802,0.7727655808857612,0.751168761747863,0.9557406709587072,1.386382541118846e-06,0.7176940538009519,0.603622758970066,0.4061838776815756,0.1277507857167976,0.5967138191569811,0.7092164418754014,0.0700650427470889,0.0693925409566516,0.0706518473678861,0.0862067851902934,0.0914318735349235,0.0733916886464611,0.2796162232882686,0.1765109306928106,0.4294957936553389,0.1041008849060341,0.8250727044516158,0.2654691075467194,0.2044254717873796,0.1831436992356308,0.6321753213915919,0.2886274980860279
Guadalajara,0.1776264925591236,0.0459945303034543,0.3091869925891848,0.0033668792293283,0.279909868534359,0.5500696746653931,0.0534673443060404,0.4997951189710176,0.3501687020599518,0.29363231256673,0.9654564259834788,0.9188102513414116,0.9521398737953604,0.9654573433366694,0.918809061521766,0.0610570439812182,0.9968597987189018,0.1827346343034609,0.003366878978887,0.9241897892482814,0.9051410152874604,0.9193937250513404,0.6632779908137036,0.711536018016676,0.9652432022648574,1.536926109220195e-06,0.8224094531928228,0.7256411191162163,0.2510624811201062,0.0615374331674094,0.5091182834504311,0.7232926568186684,0.0262342078669037,0.0270873460887741,0.0254897853867099,0.0286609029530875,0.0262639651581139,0.0246400879646142,0.0394766681203663,0.0352577710139058,0.6041303279621468,0.0719701162681923,0.4969808260568464,0.6324629719713112,0.3644672791695638,0.1255400387966591,0.4110705548736014,0.3361599507947007
"Hospitalet de Llobregat, L'",0.1418583398761886,0.0409145039535014,0.177007304651444,0.0027565374420568,0.2529421895631207,0.4490344862283873,0.0452890738123088,0.4651356222283524,0.4384601375416753,0.361693867080797,0.8783905387896431,0.751951493424947,0.8071106128820342,0.8783906376092186,0.7519508756411846,0.0851760386033891,0.9967637313756944,0.1782508193170796,0.0027565379297535,0.9404566662909952,0.914584662516436,0.9275662607726376,0.7200476170410013,0.7923788409213393,0.971388178448398,1.613174781178631e-06,0.8657506438286244,0.7797681063481835,0.3008174793074452,0.0711259202592538,0.7368177549023586,0.6275958038963819,0.0807807528645497,0.0838465048243161,0.0781056708918476,0.0630210954699317,0.0731999555987959,0.0772651304664562,0.0249280418665503,0.0562047275981215,0.4130056118561585,0.034197487977645,0.6245847052192006,0.724319974998402,0.0651774439089313,0.1699715025188728,0.7026179110679219,0.065159098032846
