Ciudades,TA,LPI,AREA_MN,AREA_AM,AREA_MD,GYRATE_MN,GYRATE_AM,GYRATE_MD,PRD,SHDI,SIDI,MSIDI,SHEI,SIEI,MSIEI,NP,DIVISION,SPLIT,MESH,PAFRAC,SHAPE_MN,SHAPE_MD,PARA_MN,PARA_MD,FRAC_MD,SQUARE_MN,SQUARE_MD,IJI,LSI,TE,ED,RNMDP_2020,PobT,PobH,PobM,Vehiculos,T_Viviendas,T_Viv_Prin,T_Viv_Sec,Viv_vacias,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI
20,Cuenca,-0.9210993860675876,-0.2100495524026767,-0.4681912625627064,-0.1499698766594068,-0.9919332086982432,-0.6605094749274212,-0.1988677773273383,-1.2419176220013026,1.4084064126379898,-0.6144587124284167,0.8671910822927179,1.0354396300572757,1.0075541364192129,0.8671875729645809,1.035435527678656,-0.6434210250416792,0.1425467650984795,-0.3633826548523842,-0.155238137259332,-0.1632933757814055,-0.3294353706738012,-0.2050962528968413,1.790539357258779,1.1783534173877137,0.2617903306036215,0.1997422201397418,-0.2160120607870256,-0.9692526941579096,-0.8174255634988387,-0.6874207774584488,-0.009110570732546,0.1488436013199415,-0.4831524868207444,-0.4934833276871612,-0.4739760884630188,-0.5137153298922568,-0.4676456947707189,-0.4669890568936548,-0.345407087159981,-0.4814057737089334,0.6193624739967978,0.2252351117787486,-0.4751198425262945,0.3020945604269233,-0.4448394881830773,0.2425597286904176,0.2980789711402307,-0.3582283548176878
21,Dos Hermanas,0.6660480814422771,-0.1176161076287917,-0.3288907775712725,-0.0807942718587428,-0.8707589913772336,-0.6370310483043432,0.0194433931171916,-1.0081126582160485,-0.7505494236854684,0.1877048392875963,-0.4940847885417967,-0.6592107045704716,-0.7907364076222074,-0.494081819053404,-0.6592125736296988,0.2857962904167284,0.1226000924171857,-0.5611533556692564,-0.0860309250871884,-1.1915576782046504,0.0277473026860003,0.158914940729811,0.4436767327943741,0.9841760085083988,0.5190182324909306,0.1997424119329933,0.2535173562235667,-1.0635156026020562,0.2070747328586565,0.176660786326393,-0.2333673696899612,-1.2405415254561156,-0.295783401218429,-0.2925524472321151,-0.2985735100141868,-0.2944192101528084,-0.369426194866678,-0.33395820740339,-0.6991510204298419,-0.4629888741645563,-0.2130267002357208,-0.2901321091306704,-0.0470864681342069,0.2570323455128365,-0.777311931488682,-0.6751508567598768,-1.867731348639172,1.2058910261058715
22,Elche/Elx,0.7325796554302255,-0.1879380899393714,0.2289358282464418,-0.1323127711983311,0.1252247008349506,0.6977093196312332,-0.2186605862699913,0.0883466785356588,-0.7723384977028119,0.5278972968857816,-0.8334189270297628,-1.008593106849758,-0.9209023282204044,-0.8334051590558869,-1.0085966543583411,-0.0230924795758999,0.1773098721898695,0.5274605891184738,-0.1375729668344973,-1.3932097613595087,-0.859887552139254,-0.5372217610761443,-0.8078251408853205,-0.5904767088706983,-0.6504268302047372,0.1997359105164664,-0.4203552918275764,-0.4797460476791812,0.2172105976094664,0.1479799902438528,-0.4272674019860686,-1.9807771839508383,-0.063485245443337,-0.0434367749663551,-0.081114599935781,-0.0361914795565939,-0.0569164019932918,-0.0902353871618503,0.5708907697041785,-0.0730392154443292,1.9767236673005937,-0.7121761276254029,-1.10696771901292,-0.4209535140438534,-0.0921676918642463,-0.7472115743271613,-0.788286998792336,1.592303782031692
23,Fuenlabrada,-0.3634820790630044,-0.0236166817409252,0.4617658276206279,-0.1241074526161128,0.96062406586075,1.2934786232839972,-0.1412039915388113,1.1218182336539395,-0.0718098077181903,0.6067228767815563,-0.9462250670596984,-1.1198026251032738,-0.8641535495431849,-0.9462307365314286,-1.1198026633080018,-0.5586950770609214,0.1257012065960433,-0.5363832135587516,-0.1293638966029898,-0.7890831661799174,0.8197334661714297,0.8165316302354871,-1.0100582888176854,-1.1519499237494155,0.0030620715439427,0.1997426175266774,0.4291460052719259,1.5215931369388862,-0.4558550771438248,-0.4393549900630997,-0.4928250997583351,-1.105195144223545,-0.1572548194101747,-0.1456540274968498,-0.1674343010063933,-0.1983134176914496,-0.2688288488755321,-0.2036665368871208,-0.7416002924222252,-0.5453011394751393,1.7331156633438112,-0.4231781832858727,0.7696562293095195,2.4112948894561037,0.2548497037557574,-0.6768498481404902,-0.8240262746717902,-1.2764246343444152
24,Getafe,0.0165641620590487,-0.2140876263873946,-0.1663830097153875,-0.1244234032431723,-0.4796967445685213,-0.402832626522809,-0.0750818817298882,-0.6066054454080273,-0.4336633366643191,0.0103564773669053,-0.0761543671627021,-0.1943879012425026,-0.0064644691206163,-0.0761449184355082,-0.1943933687341957,-0.1913502878656817,0.1485575666550313,-0.2794322402011321,-0.1296799904696913,-0.9528477036540184,0.2252174296197937,0.4884685512744952,0.0004126206395262,0.3469506105168617,0.4718403347371305,0.1997429003126919,0.5628165003637363,-1.7465844321577024,-0.338627630672373,-0.2326648589095386,-0.44559500921949,0.4554576782354334,-0.1789995016145042,-0.172747397318945,-0.1844687793528159,-0.254975189177888,-0.2779962680666975,-0.2278295922619845,-0.6416423638496845,-0.4839427955849444,0.4313477068555167,0.0965722395509621,-0.6134043082466863,1.8644115612857048,-0.629188328672499,-0.6005965955757085,-0.8717550151263803,-0.5682975206941381
25,Gijón,0.8253199737549307,-0.2023591548928796,0.8053888340140912,-0.0925463133920322,1.1962300479715846,1.0461805572585492,0.0518924153618927,0.918796476711492,-0.8005828940113909,-0.0713290986894999,-0.1187439115299534,-0.24368321809378,-0.5353032838676843,-0.1187474210920907,-0.2436855691543461,-0.1989490275948976,0.1402305008043937,-0.3920981676500817,-0.0977883313519323,0.7988751352717703,-0.9825636330404294,-1.1057572688737507,-1.4847024353485183,-1.2733881105356784,-1.3296718634126352,0.1997419477142895,-0.8776337994890551,-1.0555595438508558,-0.064847923795461,0.0336740464219563,-0.8890954762271286,0.5863138951617103,0.0225989089186065,0.0141689847123281,0.0300123812974234,-0.0232309710041781,0.1118807601774806,0.1219111103539268,0.0068208006815803,0.0675775711279164,-0.9472089788601208,-0.639268936537705,-0.7090192557144077,1.410683206334544,-0.483561033027987,-0.3719508516436257,-0.4610629721670435,0.0443211599934025
26,Girona,-0.7002476894470274,-0.3774868498932676,-0.5092109868426952,-0.1558403008155849,0.2889428439865339,-0.1377637200386041,-0.3381895621336351,0.3205165420383977,0.5572346455824825,-0.4225284557973113,0.4796867005204129,0.4950931978551944,0.4216643493864986,0.4796831911003056,0.4950948430107389,-0.4816764222340825,0.1803727010084953,0.7013070393468211,-0.1611112466129417,-0.5826836168387863,-0.9825636330404294,-0.1088254482556345,-0.4885224930727095,-0.5621073022161379,-0.3437704948050548,0.1997426303647653,0.1774212928159301,0.6738173717716588,-0.3477447421574217,-0.4747550362332478,0.7000827208388872,1.1687523508923936,-0.3695881234077756,-0.3747731604633485,-0.364959806089191,-0.3770058514517335,-0.3852535771026486,-0.3692411638046019,-0.5596748410262967,-0.3939724827597354,1.4311219799489248,-0.4995694925010157,0.9924582400420416,-0.7770263706600624,-0.0551961477920195,-0.2496192449559108,-0.0368969494352817,0.4625165403172667
27,Granada,0.0848204685600749,-0.1080162955717086,-0.4956765600498053,-0.1211097132193804,-0.7618351455565455,-0.8685573158427731,-0.1288907345646892,-0.9907763780811498,-0.4796147902075159,-0.4953970722613731,0.6356179937919954,0.7059049681134703,0.7547771354334933,0.6356101649824886,0.7059041847053622,0.045838945110559,0.1466241559632741,-0.3082216132326477,-0.126364789686943,-0.315857580408277,-0.708770696310134,-0.6438970606937537,0.8930816416224393,0.5808356740988145,-0.2319938854625994,0.1997415996731142,-1.039219904224202,-0.1620880877006983,0.1724311329784587,-0.0857307336149985,0.0218911764995889,0.2072157373017611,-0.0660874320752457,-0.0860227348428556,-0.0485345179570191,-0.0016057229350017,0.0760635188025359,-0.027304207244393,0.8103248776802643,0.5596188694142946,-0.1641075342772827,-0.0642024387645577,1.7259655007325536,-0.9928984663054652,0.334122842685649,0.2016974619049263,0.7824593866222059,-0.4036613777500394
28,Guadalajara,-0.5815248866210563,-0.2394964265198555,0.1074856432070288,-0.1376017304482983,-0.4203441694700645,0.0379003174293109,-0.121216624369004,-0.336225416041842,0.2795080994517402,-0.4558923538654654,0.5798628377379902,0.6295646682141388,0.7661809679199201,0.5798701269076765,0.6295609856549933,-0.5842594085784979,0.1382970901126365,-0.4144752765538346,-0.1428643407778394,-0.901178678461657,0.3409419620852355,0.7341432275993177,-0.0827792119670646,0.2939542119480858,0.657134445526316,0.1997427387616344,0.7042588173944118,0.6641389992095396,-0.7898937444856986,-0.5581754295900974,-0.5404420057821899,0.3759176248096573,-0.4065941526359492,-0.4131836359018001,-0.400723452530125,-0.4478378816943504,-0.4214596486553588,-0.4025017901973532,-0.5810005467177084,-0.4564114100415646,0.5736815435693239,-0.3175937798571311,-0.2639601695150123,0.90888977355716,1.459032610718073,-0.1619597096616805,-0.4221538140445442,-0.1889299773310747
29,"Hospitalet de Llobregat, L'",-0.755505157174448,-0.2821899111475092,-0.7409620179270983,-0.1428388971751248,-0.5987817512460649,-0.8505774385077831,-0.1938458086572815,-0.6458286833691397,0.7190916770459634,0.1858621846183902,-0.6287645038938179,-0.8006686638290301,-1.1474521049800193,-0.6287680135769999,-0.800668808265075,-0.4231118496067682,0.1364593928214619,-0.4349132473682431,-0.1481038941850392,-0.0695885334833905,0.7264788765750273,1.0589914345170377,0.4232074105503148,0.8791346727455103,1.232104655253663,0.1997433156975209,1.4258761161104792,1.0306509153697807,-0.4812292172495291,-0.4897597748233543,0.9213102097004876,-0.770998629426534,0.0171592439360578,0.0257548342615268,0.0095929024980999,-0.1813961783770449,-0.063127714832983,0.0025062192491978,-0.6652926725311552,-0.3057404997384599,-0.2337746025432064,-0.6154782483867947,0.5099761924903002,1.3848992795467123,-0.6446305799475616,0.1185401804955253,1.166241585213361,-1.4131965428489284
30,Huelva,-0.6519647880766396,0.2112568782318106,-0.4984213039448669,-0.0883758930919458,-0.5088507294568831,-0.793789763625985,0.066052499191906,-0.5519206378352276,0.4342606700695602,-0.478592551963269,0.6076799437953032,0.6675056233922099,0.6817735216082592,0.6076721149791658,0.6675025037823503,-0.4528554879754135,-0.0045455889159767,-0.9644745708379124,-0.0936160083976979,-0.4181355169844193,-0.1461279420053386,0.0723472044373837,0.6897780795910725,0.1916086834134105,0.1979417976011326,0.1997420148327136,-0.4764286239472343,-0.4926583212443664,-0.5389459980528116,-0.5243102022659714,0.0241309339930425,-1.0378426796291378,-0.2753130216888123,-0.2790505529765412,-0.271975201151418,-0.2906165876970312,-0.2842275209155048,-0.2701061971074406,-0.4075649497202566,-0.3103447246245542,0.8599410911410469,0.1149843612460615,2.364341989551845,-0.103679205821522,-0.1087778870368806,-0.3643582354396715,0.086298228257908,-0.9579561466519644
31,Huesca,-1.0198033954015868,-0.2795451597865375,0.0333964873086092,-0.1526153638652851,1.2179768314876591,0.659753228968493,-0.2633690805055673,1.1912591982898144,2.074364181355024,0.1507250889306451,-0.3174548039306729,-0.4677408654965732,-0.223662148945758,-0.3174583135399704,-0.4677410256095732,-0.7834006661963073,0.1401539300839281,-0.3929566729652393,-0.1578848305715198,0.0585469616412962,0.3344230826392744,0.1730311516107164,-0.7922384092682844,-1.1778931038985831,-0.1842325154750875,0.199742414062437,-0.0589292547454257,0.2317799065513368,-1.0392591083053355,-0.7462681121729786,-0.017139474703477,0.4503260618853833,-0.4847016847708064,-0.4947474195194192,-0.4757758752497488,-0.5311680955707477,-0.4808459808056324,-0.4709929206279846,-0.5454240140002824,-0.4806070816368558,0.5786429870642655,0.0212392962479468,-0.5860573967078654,1.968108944513097,-0.7372771447361316,0.0578004071230711,-0.0695884676917237,-1.1070433381484723
32,Jaén,-0.6313034143713281,-0.2659734490351759,-0.7851618592717099,-0.1403807436114016,-0.9623993673292508,-0.848530365409142,-0.1967744566944127,-0.7933576670071577,0.3860939024120528,-0.6334286583909978,0.8873541647578639,1.0651137669220032,0.8771655468463863,0.8873549748609184,1.065116027998325,-0.2934990605112846,0.1413024908909135,-0.3789226785848248,-0.1456446208680852,-0.2128421733565961,-0.5419912230511216,-0.1295759859894762,1.0590333853570777,1.1020303574500947,0.3050506290739685,0.1997420965501116,-0.2351389745929529,-1.2477166319376112,-0.2164115333894562,-0.4267422416585344,0.6975296851838996,-0.2777220077779707,-0.3477176416706591,-0.3527013207938055,-0.3432704047396201,-0.3511233614234549,-0.3495809007937963,-0.3400251974287718,-0.3930109136085823,-0.3695419017314802,0.0799084677984758,0.0616720226991411,0.7694015669648406,-0.1076087639757315,-0.4984709801898371,-0.2530228742262489,-0.2001854294479078,-0.0989414436631235
33,Jerez de la Frontera,0.9479373834901934,-0.0397174940572535,-0.3928149164238438,-0.0785943646209881,-0.7603157196340251,-0.749197936008662,-0.0128881847009896,-0.8487172170177597,-0.8345647821462581,-0.3227186755001111,0.3840200444711322,0.3698105937412934,0.4603451312651412,0.38401653502832,0.3698100437654812,0.5188062165419004,0.1310802997087526,-0.4890083195485239,-0.0838300130962961,-0.2198481428742016,-0.183741299516537,0.1369076802881516,0.5171597217310763,0.6188941290853688,0.2640408663621947,0.199739122618327,-0.100233704052911,0.1087919495884525,0.5491695540169937,0.3856046295725159,-0.0930277884235936,-1.8467137068057804,-0.1139448358167862,-0.1046506707804203,-0.1221024450058364,-0.0662117776066603,-0.1631667405688757,-0.1411724599974288,-0.3625889353473743,-0.2301936260972401,-0.3460782031627233,0.6362520975910971,-1.0527810893455805,-0.0776664967995233,-0.1607505383113393,-0.2408414181643726,-1.253204288263008,0.8218086149805935
34,"Palmas de Gran Canaria, Las",0.2831298612490719,-0.3238392827960307,-1.0896959267458486,-0.1468498140769125,-1.029823892641098,-1.556534206240734,-0.2885818972774275,-1.3578170954263724,-0.5925305527223625,-0.4143325239427049,0.4909863199995936,0.5100936004926022,0.6408819549100726,0.4909763314425572,0.5100939588976446,1.0648842195107695,0.1868237842077243,1.2037337308025795,-0.1521166451684453,0.6800041129960321,-1.2317809711514422,-0.8118010596809123,0.910245825595899,1.0961788699959127,-0.2341610680449174,0.199741827625956,-0.7251995598407966,1.0851282618924531,1.3517501170586097,0.4920732655931092,1.7320996802138005,-0.2687416791653831,0.2777063836847623,0.2925876991368861,0.2645626972848491,0.3896444448756178,0.2899350715804413,0.2528555213916588,0.0290561336299716,0.6808321368237146,2.063878051665676,-0.1433826938884795,-0.0926903496069087,-1.1819895564364304,-0.43647182653322,0.3292125599927428,0.9138490033674254,0.3432344919334893
35,Leganés,-0.1414313027857874,0.9312893689129496,0.8344831193017432,0.0375905046237613,0.1200966383464441,0.5505784775217052,0.325691053583894,0.0066807994194307,-0.3088449833539012,-0.5069310282063151,0.6523082574263834,0.7289825106325578,0.5465498343006028,0.6523004286208374,0.7289780620302863,-0.541543635957834,-0.1321315518918164,-1.0694378702949965,0.0324079450958451,-0.9386053050952,0.1002914699717885,0.0061208403460193,-0.617535560794443,-0.2020426026641807,-0.3331846414221373,0.1997423484387185,-0.2256965741064819,-1.1144136069858923,-0.7314966648679505,-0.4627014531428704,-1.1725823059881946,-0.2206327758836636,-0.1651755307338002,-0.1619478726102848,-0.1679860604592594,-0.2421649362240287,-0.2454790982004812,-0.178640931537467,-0.7439248954122842,-0.5261325297452775,-0.8623210525621559,1.6496954084719897,0.2975862614141557,0.6171148992470301,-0.4271520197327409,-0.2184910881250164,-0.5739056446378051,-1.1798830693527025
36,León,-0.4144528360585117,-0.1108465135436458,-0.0986540879462137,-0.1175809643654051,-0.1262402893421913,-0.206748595174366,0.0981522272843935,-0.229639113452178,-0.0029925344602292,-0.4162773213319333,0.4553596909994821,0.4629690479148103,0.4508021752095543,0.4553734592792314,0.4629710973712909,-0.4489475646861024,0.1075348031655754,-0.6602843632969235,-0.1228344247271402,1.1730492177977467,-0.8530225375014749,-0.9532262034753218,-0.4317529874362029,-0.2686924719593838,-0.7939609996959639,0.1997417307772232,-0.9446022090931026,0.0733669234854012,-0.4953579461989851,-0.4444482169701823,-0.3606686752078828,0.9660535050654157,-0.3214604836328407,-0.3430116089929937,-0.3024402052275265,-0.3665919826594684,-0.2292728557913031,-0.2570805268800358,-0.2145218318501325,0.0109643977835943,1.8676018359760165,-0.516772315589278,1.1778498639686463,0.4891640919763934,-0.3858925473958066,0.6479262411957416,0.4759097695350423,-0.8266182994027199
37,Lleida,-0.325235122523902,-0.3115311810535695,0.2487358428273686,-0.1323671805666388,0.0895181916557189,0.2482556819201632,-0.1061705213558828,0.0544197853349096,-0.1193360233100869,-0.3398214525406809,0.3778000704458941,0.3617650669315561,0.2321253371957983,0.3777879221487901,0.3617681510985795,-0.4983936496383576,0.1448438867124482,-0.3330666739205805,-0.1376274008538356,-0.1871689824269414,-0.3408289874045687,-0.5148053351017062,-0.4682221835811238,-0.4129974471167346,-0.4450446039408663,0.1997422757100295,-0.2971924936873756,0.5845197092823015,-0.5851851022379858,-0.4453683754438872,-0.6405553035201665,0.2405712435770866,-0.283312940125674,-0.2765721367069961,-0.2891935993154627,-0.3073604551669476,-0.2906980538737064,-0.2669765394286413,-0.4896335422388643,-0.3597226874335854,-0.9479353750087152,-0.0401571047104927,-0.0474938940038209,1.107953775802171,-0.7685845768549923,-0.1366805064066389,0.0648077058729444,-0.677424598453451
38,Logroño,-0.5113374625166338,-0.3550723874758256,1.119557899023308,-0.1448797594400115,1.882725672590376,1.7838243388514954,-0.1150740721247936,1.4841290448478068,0.1485212125765132,-0.1128072144362423,-0.063835363051607,-0.1800619108065667,-0.3818207406403391,-0.0638388726007113,-0.1800625845266929,-0.7000859127366895,0.1609428806903445,-0.0435293072021945,-0.1501456930310999,-0.6631139905771185,-0.5032240815671858,-0.6382856476727673,-1.584138271387322,-1.5858638836648653,-1.2716580527471892,0.1997419908764732,-0.6700462564864867,-0.5060688127439308,-0.8735847080455478,-0.5794235853091548,-0.932282742549691,0.553599840930141,-0.2551664594750731,-0.2626372661151764,-0.2485473196209911,-0.3101035830175184,-0.2347264482845793,-0.2313555566859576,-0.3947290984273216,-0.1631504739293167,-0.0067982952970023,0.4297663137955389,-0.4688618443423179,1.0758950976228128,-0.8163448168739792,-0.7214118549041918,1.0807300397605937,-1.3910052569946898
39,Lugo,-0.7403952612774675,-0.3083253837766914,-0.6169374524068002,-0.1518335765963824,-0.1416244768077112,0.0339509411074782,-0.2930102735443974,0.3439130443810013,0.6723124859809857,-0.4927454472495886,0.6744237206272277,0.759726223098056,0.8944382973069978,0.6744331695325613,0.7597322755398132,-0.4678901372967907,0.1660922616416567,0.0923614751718648,-0.1571026901514413,2.182554114999508,1.9466054277435303,1.7871599523177584,-0.0532019802841345,0.4022939471431423,1.3961437061007766,0.1997428173258179,2.0523430714628805,-0.1473481370152095,-0.1644468680500658,-0.4558015701661011,1.1296746301900733,0.04107965796889,-0.3808867851488295,-0.3958795126704583,-0.3676266434447107,-0.3937420135063393,-0.3246309643871717,-0.3576899877908586,-0.0996055883850377,-0.1288536967165738,1.711339337270575,0.1295299568097713,-0.3916294501498304,-0.3058653170514561,-0.2598050305897514,-0.0267221904108579,1.3023917603331372,-0.5333058390620429
40,Madrid,-0.7403952612774675,-0.3083253837766914,-0.6169374524068002,-0.1518335765963824,-0.1416244768077112,0.0339509411074782,-0.2930102735443974,0.3439130443810013,-1.3642292139002985,-0.5124344779611286,0.6975067353431097,0.7919926318621879,1.0239203060545423,0.6975183439671246,0.791987496263735,5.689151558437487,0.1820381141786215,0.8096827903183308,0.0329335682079115,-0.2992184028039536,-0.4276223867536485,-0.5776414704929009,-0.3262702506977774,-0.5077312846540986,-0.6212532185195225,0.1997382936709811,-0.7628238940868872,-0.3929786098052078,3.856281586967087,6.137931095759531,-0.7722824097759254,2.649865119925596,7.158258248186841,7.110690949697409,7.198834653526148,7.084286491270094,7.012509745010552,7.103973410342149,4.984099011483743,6.4829541853745445,-0.6168655224652385,0.6433090174681652,1.6631378132615382,-1.011083111517809,-0.0557130368864659,3.123698790108022,0.9909382640044084,-1.0480709808046458
41,Málaga,-0.7403952612774675,-0.3083253837766914,-0.6169374524068002,-0.1518335765963824,-0.1416244768077112,0.0339509411074782,-0.2930102735443974,0.3439130443810013,-1.0663810898801165,-0.4613222608618623,0.5888990777802094,0.6418568843550135,0.788622819577306,0.5888955683860222,0.6418539060531733,1.5179862142214462,0.1960314133437143,2.6397607544728667,-0.14460559629896,0.0582704102129718,-0.9483827828481204,-0.8676229287958805,0.3143068603729737,0.121739703133928,-0.5833275233287434,0.1997417894392992,-0.8578531810340644,-0.4472083525508246,1.7376863859833125,1.3635032840837151,0.1980123685453844,-1.0788956104295384,0.7371938364312081,0.7598239100806014,0.717149957063207,0.9486684729514124,0.6478881452296097,0.6396683888024346,0.6952064948247296,0.6247357642319132,1.2497056075158048,-0.3258093983252888,0.0199715331999828,-0.5535066964864416,0.0542184047970347,0.8249145734288004,-0.1575631437783736,0.5810214679336138
42,Marbella,2.0287261290087644,-0.3578516241044642,1.496780356545973,-0.1147410474737256,3.768903027159255,2.105398145414051,-0.0634348101223673,3.2951310388225754,-1.0303435963229004,0.8566456841326441,-1.3211512791365234,-1.473384297105782,-1.6076452558339045,-1.3211569486972388,-1.4733829904827265,-0.0272717864269687,0.1790518560804636,0.6223815346417984,-0.119993211292851,0.4677508917553207,-0.5360492355915323,-1.1669859682433128,-1.349623687732444,-2.1699184485022704,-1.5827321064877629,0.199735432108297,-0.9518655940826962,-0.2274246284456738,0.4075641777916406,0.4978508859463229,-1.0411716920713303,-1.882635021256131,-0.2664697804580822,-0.2701421892767707,-0.2631908403383271,-0.1742763746300579,-0.1896919376956788,-0.3077786500604359,1.8414379083142984,-0.1613651622387903,-0.9014257433103274,-0.7773922049812217,0.2867047374892467,-1.8590966097725876,1.9640212358244824,-0.6969236611072961,-0.1834970741112859,1.743607335844771
43,Mataró,-0.7937400904082293,0.031548270953405,-0.9033940687100162,-0.1429746770573842,-0.8238467160194133,-1.040809113816456,-0.2744434226162315,-0.7568602351442125,0.8471505712352219,-0.6208896180810339,0.8790090329406698,1.0528057442451555,1.1467540554166964,0.879009843041744,1.0528011950860667,-0.3649814906782662,0.1324968580373669,-0.4755038998471719,-0.1482397396062051,-1.3189557028537988,2.3484106962489024,2.5496691487625007,0.943541337833254,1.535056286749192,2.412218924508485,0.1997440458304938,2.6299516571186152,2.0324016104926157,-0.3187352323093896,-0.4525532294562035,1.5659160997774628,-0.4663089086423109,-0.3083377286663754,-0.3017793222596985,-0.3140534279973755,-0.3524563982721874,-0.3511412065071377,-0.3177445990934839,-0.681160614680689,-0.4301485354361902,-0.181723684050822,-0.4454852729198005,-0.1310587864237233,-0.4715046006161087,5.926096418983749,-0.337231441017187,0.4811774051738912,0.0479771476026318
44,Melilla,-1.0058512135527315,0.1405014289333821,-1.085701851146828,-0.1338577986072522,-1.3807163166231746,-1.8815385176556392,-0.1537917974370709,-1.8106239023266288,1.9620821017147363,-0.6135721136186211,0.8700419037209532,1.039628362089849,0.8310412592443862,0.8700448735331026,1.039631774124737,-0.4716352304490471,0.0486710618076291,-0.8721746724171849,-0.1391186931507452,1.2140710129995376,-2.0230171750545907,-1.9721945106445795,2.3592297109439704,2.0739164362900646,-0.7040229225292735,0.1997409426988141,-2.1825251241527424,-0.781446358153706,-0.6375134768721294,-0.676024454283994,0.8900301167916408,-0.8101272040956657,-0.4075446379947843,-0.4028768084033506,-0.4115791008131023,-0.391330218514124,-0.4911350255095831,-0.4483801239915951,-0.7895073279564864,-0.6457953948971351,-0.218036579720997,2.205810616258141,-0.6702726188751337,-0.9774982228858586,-0.4763688915052294,-0.6594312291095734,-0.4396870459453812,-0.1278413935478592
45,Móstoles,-0.4780695545045906,-0.0700390874784171,0.2023591356349492,-0.1225431235864527,0.4924509534841226,0.6608863576665183,-0.1033781040947388,0.8442173100741139,0.0930731024037524,-0.5981526486040226,0.8263811416049089,0.9758542582882408,0.8301505833458657,0.8263841114066969,0.975855401898533,-0.556252625005102,0.1119567622724646,-0.6343091227273042,-0.1277988504731749,-1.2680241481369758,0.8082244710433852,1.128608027308578,-0.6636009254409366,-0.6618838850392209,0.3637312651493628,0.1997428459095031,0.8233299086571397,-1.3879352529603497,-0.5867572021185528,-0.4844850925550499,-0.4000803626245725,-0.5541878386369183,-0.1204584560699794,-0.1135042903457229,-0.1265559320182559,-0.1799437075909983,-0.2251701989156483,-0.1553171139759126,-0.643057339582764,-0.5694498291838377,-0.8208744042010391,0.1221048763215382,1.1114509962037686,0.2862406545325588,-0.5353703180386455,0.4536835263070153,-0.2424999433414712,-0.5163430487232502
46,Murcia,-0.4780695545045906,-0.0700390874784171,0.2023591356349492,-0.1225431235864527,0.4924509534841226,0.6608863576665183,-0.1033781040947388,0.8442173100741139,-1.139974168217068,-0.2214135257817813,0.2043319059642649,0.142264970734016,0.1518054570612812,0.2043391950448257,0.1422595413146925,2.1389118035230927,0.1781904354752261,0.5743865088294693,-0.1006449123135486,0.1526666310818079,-0.0357396604138045,-0.1153428706706304,-0.0259533687464004,0.0125119373225177,-0.1126321370819658,-2.9464398070432543,-0.1224354508377685,0.0714320015680446,2.5300577209313246,2.012760514903252,0.3541878649716909,-0.7376431231512085,0.4598361517085972,0.4967534602650333,0.4272704292744833,0.7100625824436204,0.4130048078455259,0.3223782149678162,0.6670080498583607,0.9833954864813366,-0.1817696701063461,-0.066847297320967,-0.7684309145420019,-0.1576923027612326,-0.4793101533202604,-0.4968166758425503,-0.7073850169757838,0.9207109741010248
47,Ourense,-0.2692759261924649,-0.4573453570761459,-0.6766592937096909,-0.1540172574839958,-0.0263380349364687,-0.3546668771671784,-0.3221687861051762,0.0054578287509141,-0.1833036476852469,1.7138519048143896,-2.071884866277085,-2.117152894172518,-2.194123525156714,-2.071886216589568,-2.117150741602348,-0.0740583124739983,0.1884700546977336,1.3787322983612813,-0.1592873705659671,2.3699637995955376,0.3366152721874721,-0.0173184994603686,0.136730795107076,-0.2303961516291637,0.1144219150051967,0.1997426616307304,0.1766465317503754,-1.8116026251893207,0.5843413304163366,-0.0848157220565305,1.180086947221679,0.0699449999379216,-0.3642905653048566,-0.384318546818745,-0.3466028566732004,-0.3869458372023971,-0.2874578023923266,-0.3368372593462705,0.0702925692797154,-0.0259163831917524,-1.5275305605947027,-0.6160539979613562,-1.4680342869513654,-1.0761707626218375,-0.8976314064561443,-0.5434786118126413,-0.6318068942303642,2.2127651979977445
48,Oviedo,-0.3693787406385206,-0.183978999365823,0.3184523377619316,-0.1379069080777361,0.8558786413269935,0.7295634276932648,-0.1943295165983146,0.7993057249988582,-0.0641815710548043,-0.1003621454286992,-0.0756187582883066,-0.1937819840302442,-0.5694034468396463,-0.0756309066930231,-0.1937798183399913,-0.5329136386939386,0.1534198074045978,-0.1988799558527357,-0.1431696510679231,0.6098983259152185,-0.4276800759522869,-0.591173159184117,-1.0012508464943242,-0.9943244893467704,-0.8108816944733811,0.1997421380537863,-0.5291850102549794,-0.7760359522167637,-0.4729517021877312,-0.4349914014417118,-0.4485775158946619,1.1090973108230615,-0.0980917650646476,-0.1162813109850927,-0.082069231370105,-0.1566964695989422,-0.0051770633390746,-0.0220298307093588,-0.0736306767135079,0.1629977827978901,-1.1007683476194705,-0.6886776245353775,0.8928976884472989,-0.3113190638332042,-0.6204948350287837,-0.2743103417564466,1.8071336259409407,-0.648635560412375
