,TA,LPI,AREA_MN,AREA_AM,AREA_MD,GYRATE_MN,GYRATE_AM,GYRATE_MD,PRD,SHDI,SIDI,MSIDI,SHEI,SIEI,MSIEI,NP,DIVISION,SPLIT,MESH,PAFRAC,SHAPE_MN,SHAPE_MD,PARA_MN,PARA_MD,FRAC_MD,SQUARE_MN,SQUARE_MD,IJI,LSI,TE,ED,RNMDP_2020,PobT,PobH,PobM,Vehiculos,T_Viviendas,T_Viv_Prin,T_Viv_Sec,Viv_vacias,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI,Ciudades
0,0.31952318970198834,0.03199095186334671,0.25194625415374483,0.0021971089510511095,0.37098582261787005,0.4683198234209475,0.01538501064596455,0.42481999044920443,0.15497551697339668,0.06393150575660084,0.8598727774415931,0.7829635224193758,0.7656170992605256,0.8598746446830396,0.7829611693283004,0.08646164131706502,0.9974245456657314,0.377355294582777,0.0021971095749662136,0.36551246294444795,0.18844842817036955,0.18888581205372112,0.1714852954819558,0.2674618212718133,0.10818450847308192,0.9999996481748485,0.22304119589491167,0.29534119721272634,0.2576027659970314,0.10025372327456772,0.4177584178022219,0.3069474158315504,0.04186642979060115,0.0442056940854295,0.03982625357714893,0.04844734398582087,0.042465691836124794,0.03806433501387962,0.08696717724288841,0.09057364627123334,0.08464207251048812,0.08275019018463346,0.25083255975900126,0.49915185461948863,0.08788857112057818,0.09317775492085922,0.2558805393790389,0.5055392570375757,Albacete
1,0.32192937504628094,0.02475408213432253,0.31911176219579807,0.003960675886611317,0.17866798549291132,0.37744221484582957,0.03987456189579854,0.2915892609797102,0.15388863390624646,0.09115253145671393,0.8339997509981787,0.747633630838523,0.8375167967102193,0.8340004762894015,0.7476324136361493,0.0701988968744777,0.9952623255481496,0.24735413545746976,0.00396067612403431,0.2636776649300998,0.4372956297724926,0.5409933342563846,0.44534743482697847,0.562444535053846,0.5536137571590558,0.9999997882808926,0.5484775790420078,0.4384867784934945,0.17026095924226586,0.07236473653507378,0.28133137626938176,0.38734376759373945,0.04890783358445834,0.051264730458957755,0.046852279215700524,0.04792611210417379,0.03962067296630408,0.044859953201719864,0.018468271334792122,0.029407113582752394,0.5950569341733973,0.14458368793885618,0.5065375938689627,0.7779209403575286,0.10887612984587233,0.38150295924362126,0.18487870387686153,0.11737765942211052,Alcalá de Henares
2,0.2669644594612582,0.031287424026616835,0.8330908565534251,0.0031636771479081243,0.9999999999999999,1.0,0.027712595742474554,1.0,0.15388863390624646,0.09115253145671393,0.8339997509981787,0.747633630838523,0.8375167967102193,0.8340004762894015,0.7476324136361493,0.011307036603710515,0.9953740104715787,0.2518763765965468,0.0031636778359274012,0.28883158799487774,0.22333994718171457,0.13786419289119145,0.0,0.0,0.0,0.9999879082111186,0.19676912814521108,0.7722568878846225,0.08358535721090976,0.04050279110163491,0.18682926450022533,1.0000000000000002,0.02491352103538286,0.02555427134501097,0.02435469425238297,0.10993758323831186,0.014656177849713183,0.019798625118850652,0.006407002188183807,0.001172858215937692,0.2381750046634546,0.1354294995989739,0.39519336576019765,0.16060859187370594,0.0419261670343368,1.0,0.18864382448556785,0.6079211189548971,Alcobendas
3,0.12284925716681656,0.037527317989076554,0.4023143372656012,0.0022495419936512297,0.31633696010550616,0.6137721207354208,0.025194547669824513,0.48338338445202506,0.3373346445385534,0.0588310717588284,0.8673486228172531,0.7934120282544479,0.7807166782602379,0.8673508682147759,0.793411559193247,0.01206752465318402,0.9929839531102016,0.18132010846654315,0.0022495420949457732,0.29751442754652757,0.2277568878837073,0.32247265462745034,0.21190834029130723,0.2950306834651928,0.23683396887560626,0.9999996904407357,0.37155026330072616,0.1520794317639006,0.09114832326185818,0.019825662757304657,0.291285561051442,0.4187591487445108,0.04127464385218692,0.04273817983980341,0.03999822916229159,0.03550829182129711,0.0342744441535292,0.04042490207012399,0.019308533916849016,0.014186313139965474,0.7601066681585511,0.08273878915482749,1.0,0.4214359567951538,0.03232755673486194,0.04833739843329611,0.43489607833711974,0.10156706168943254,Alcorcón
4,0.1892544317545839,0.01861118737675066,0.07332766620859274,0.0018109122258543058,0.07129904385097263,0.13216316247078047,0.01790309759836166,0.10244240005086108,0.2443793925844164,0.3509674102829996,0.4833791284357185,0.36310061407279737,0.43224744871590715,0.4833805400311111,0.363100302829622,0.11164967407655024,0.9960418863136828,0.2825037293801504,0.0018109123752999504,0.47189917381466095,0.2815094374528817,0.2800601301501269,0.7381389739307914,0.7617174517133743,0.384196345754626,0.9999996893501951,0.3104876967504837,0.3770726782335041,0.27102640543101963,0.07827434368986308,0.5816129817298127,0.09706114176331493,0.02632659186476236,0.02827128774212358,0.024630536280037554,0.03087215099391964,0.02318528392005649,0.022545480692076035,0.0787746170678337,0.03525822648023932,0.41046772164280143,0.014990866007622505,0.3001934109161592,0.19889397656618854,0.11580806049985096,0.050584067899665616,0.10208184039076088,0.8678668699237774,Algeciras
5,0.5692471543183703,0.012833601335294717,0.3087261401168593,0.00197709207767547,0.29452687108473463,0.49689430124541095,0.014621244352826475,0.333599854810062,0.0860569937828036,0.08452291265979478,0.8236603846788602,0.7338633342930274,0.7544062554999622,0.8236614494398535,0.7338625846518486,0.13697141902055826,0.9992182055359984,0.6669459738708718,0.0019770921267469113,0.26094125488957864,0.1928098680467869,0.23277686571592504,0.23307542443640417,0.33490034298323446,0.17577774178825578,0.9999996790563584,0.29845168400598254,0.31077962442295426,0.3548431127617951,0.1688621881724833,0.36828611104006437,0.210899673460196,0.09132724367816789,0.09507800277493603,0.08805604020255658,0.10424032721667216,0.11076994686829737,0.09134690774129837,0.4990284463894968,0.15706416456913935,0.41186584729466047,0.029051237916999418,0.23815895792134462,0.2651630781101465,0.37035922923951553,0.06471779654872377,0.47522789337229887,0.5737846877136752,Alicante/Alacant
6,0.22716072855051828,0.027726632070233168,0.018879589279054365,0.0024230437071462584,0.042087042532146374,0.07691566443717052,0.01929127262931401,0.08985666955123844,0.2101770690198905,0.05804343522974703,0.8716685148778587,0.7994985269351971,0.8132317568870004,0.8716678742798656,0.7994968558617112,0.18794083235834866,0.9957492718142991,0.26826839418060644,0.0024230442941681335,0.28590222596432113,0.31847761235448413,0.3692663726091343,0.784254569069487,0.8527913215990351,0.44669542556794006,0.9999997341949535,0.3991937321583201,0.37616500027483035,0.3836386257855939,0.11754116276071522,0.7255363747231948,0.16101790338925803,0.050047749121567744,0.05287216291425552,0.0475844524989812,0.05710261614044426,0.05333666563523988,0.04280535724803471,0.21139606126914662,0.11125680323656154,0.4300572739877504,0.0765729116502641,0.5872807930513724,0.08862770107520787,0.15812750564624653,0.15234931087209752,0.4725661332087697,0.5098417142861101,Almería
7,0.22716072855051828,0.027726632070233168,0.018879589279054365,0.0024230437071462584,0.042087042532146374,0.07691566443717052,0.01929127262931401,0.08985666955123844,0.36560205156218323,0.028762618876687296,0.9335715257731363,0.8911440606106023,0.8627460840268524,0.9335702957554506,0.8911433099667235,0.030511449105799764,0.98181546076732,0.07789515130712146,0.006066672465751518,0.34890105071129085,0.25974386368997227,0.26991811222976025,0.4322849986084053,0.4711650808117841,0.2551346417161131,0.9999996882163577,0.3032163706346145,0.33833151024917174,0.12796225464588096,0.02726815621382802,0.40959132308214785,0.38351536989077806,0.0067088273725250044,0.006831262543830194,0.006602046225675104,0.006427182293037171,0.010225009719213895,0.0073065899291141455,0.0578730853391685,0.045161630404701975,0.09758190062719092,0.08702126235677832,0.6764627013763058,0.2457018016933625,0.2695564017753932,0.02744634790721417,0.32596231450341595,0.4424899899887675,Ávila
8,0.5247443765221155,0.025442363565543753,0.2559009216357607,0.003204540735362948,0.13948236069897788,0.3695223146113364,0.020163419352850626,0.19813391413557574,0.09407451625256234,0.6262945335188681,0.24046047964699668,0.1640160045434289,0.22216914322111303,0.24046027797060177,0.16401391745073646,0.14596356342971753,0.9980410464430589,0.44365252193092986,0.00320454110356489,0.11770071392236225,0.2978405553782615,0.3065203631544593,0.490750533444661,0.5951906966225916,0.29169181843612435,0.9999997187136077,0.36956152453399316,0.2285188020804434,0.30206434112024944,0.15139758541252682,0.3576940107964389,0.22204706677176,0.034786826699489765,0.036367671214333874,0.033408102036576875,0.04410105647754116,0.035071816395454314,0.032952322817871464,0.08684463894967179,0.060975449046558515,0.4660689871880922,0.012193137815459772,0.2383341780445059,0.07493716050074367,0.011924206506526227,0.062175385116510676,0.09883740986753245,1.0,Badajoz
9,0.09740294876469378,0.04938132264503839,0.014891322243240607,0.0011209367971574103,0.08781734256511706,0.1339704452054164,0.0055297033805149914,0.18090551548084527,0.3929377942468408,0.03078813877292963,0.930586399288897,0.8865256967971193,0.8546669013317241,0.9305884200872521,0.8865239793083509,0.09526993147250544,0.9949719447472347,0.23645825218376568,0.0011209366773236003,0.4539370976512487,0.6372558541808315,0.7161619558122521,0.6790834029130718,0.8501221513717615,0.7409048747809983,0.9999999161176794,0.786173293724286,0.693063744383021,0.3051090502604819,0.06365480560496237,0.8637739514605866,0.30784821529107087,0.05667017332173206,0.06034770000494595,0.053462839084204475,0.049086533566022536,0.04884202508747292,0.05245492089499608,0.034993435448577685,0.04972128144643728,0.45226326838414643,0.10589196937437007,0.3985213643303918,0.396094360242628,0.013264496404750577,0.07436433806066406,0.6146553208919855,0.26286765368430576,Badalona
10,0.9999999999999998,0.005314189091487268,0.07494716470165277,0.003488569020636095,0.2537091988130564,0.21777895106221906,0.02283184801620919,0.3146650919698269,0.04304099182303517,0.12683075268626598,0.7780930514015036,0.6753588007241091,0.810717488413413,0.7780922076013763,0.6753572138854659,0.5525405315059334,0.999484015653759,0.752128065371947,0.0034885696382804835,0.5081653773965513,0.4414905671721865,0.4448741024981704,0.4046646256610077,0.4290339933733309,0.3808247817317163,0.9999997770480546,0.5121665237260675,0.916669032898789,0.7709058913428468,0.4923678932634786,0.6923234365872893,0.7822317306609616,0.49354159024280814,0.5033287518254446,0.48500577224983793,0.47370097824234964,0.523977366793876,0.5131594346571938,0.6751684901531729,0.5727501548436409,0.6828275418630231,0.05161078624873355,0.47176371911209575,0.1987156483689332,0.32300069652977,0.5584310094281284,0.9741870214629103,0.14196694444661642,Barcelona
11,0.3510791299263392,0.019159755467016155,0.48468700335659554,0.005132374322851758,0.34752720079129573,0.520401756027653,0.04408238648502869,0.4019581520915589,0.1417150507962967,0.24619107128612827,0.6097533434285234,0.48511455198715847,0.5474065320694943,0.6097517721512573,0.4851137815157064,0.04940665218118001,0.9943487428745019,0.21588796177380884,0.005132374965234156,0.40860215053763405,0.263323666939546,0.3181755246553397,0.2994489284720291,0.2974120355935048,0.22019699356605393,0.9999997156476463,0.35654771522918116,0.14383261352118004,0.14935392711973522,0.0643200159381937,0.21112024724252784,0.5199864880081071,0.042497627702372906,0.04341239037570968,0.04169982257568344,0.039628241694316155,0.048343502143516424,0.0442571901296782,0.117164113785558,0.0841558715390799,0.2436047676518993,0.10237062555680032,0.33484858228671394,1.0,0.021832177266816324,0.0036957113461100963,0.20642826606632955,0.11096714436677722,Burgos
12,0.17506002163660778,0.15105733217186376,0.15629504440181036,0.016253701671297662,0.13461918892185956,0.22933770881955823,0.06825266603128799,0.21094510969472674,0.2599512451287365,0.03631577547927356,0.9141870235306722,0.8615220486446622,0.827462516447506,0.9141893706392918,0.8615205450523135,0.06664716697309042,0.9668876539018245,0.043686283008180456,0.016253701791750924,0.3372713080390817,0.2546747882874758,0.31220701386553795,0.49992763707208476,0.6302531086067892,0.2829169181843625,0.999999702076776,0.3588306216051609,0.21966570740918956,0.1797753536321512,0.05189298836177255,0.4268472409926698,0.33915099650940217,0.018194689085005565,0.018753595572597377,0.017707241931620692,0.0226403167315434,0.020687379832168354,0.01822822843496546,0.10133916849015319,0.039014008407680247,0.07981950056635174,0.065100229614643,0.5394794763051547,0.4732187431756907,0.206783930988071,0.061231201813959565,0.23706317891614523,0.4183306763426382,Cáceres
13,0.01705939202606009,0.052944685919811406,0.09385699357912528,0.000389437019481935,0.21950214309264757,0.23390000976287278,0.0031218154273306223,0.2576044265722443,0.7912318665104859,0.1371084344468375,0.7386378442233026,0.6273639041936006,0.6675690096855209,0.7386361909008456,0.6273616917452788,0.01303693799097443,0.9928476975036187,0.1784251272512105,0.0003894373301520954,0.619446052377695,0.20009897647227515,0.2015843503372423,0.33689952685777913,0.4221811814932962,0.16529497504453872,0.9999996029052395,0.1667723184136496,0.3380011929283264,0.10885167461576095,0.0063104264289915585,0.6345616296514298,0.3596441842134894,0.024010683676470145,0.024269626945513895,0.023784847759038937,0.021034277297377408,0.026567173652599592,0.02581478192292129,0.09008315098468272,0.03649697560718475,0.3603697982715106,0.1265812814577557,0.44011936429467785,0.3728035452726578,0.2406704617299848,0.24932703950161417,0.948371047563533,0.0,Cádiz
14,0.5437160229982124,0.06603974495909667,0.06837173202339872,0.012443965779238685,0.11386416089680182,0.14887137507299136,0.04071563868469114,0.15559447328573656,0.09051363672200573,0.1032749253281573,0.8006595652891462,0.7039001707729744,0.7304145469986618,0.8006627516353448,0.7038994695868436,0.3143406317900719,0.9908530047711799,0.14492309396370928,0.012443965723472006,0.30881966005367545,0.19994172413314626,0.21423343948414608,0.5450524167362464,0.6067376846404501,0.2556499462610997,0.9999996579599467,0.2578399811069816,0.4844685299376992,0.5214078556275075,0.2368791049916791,0.5983681037749673,0.14514131291521215,0.05453040633744531,0.058694712783708566,0.050898529864156314,0.06606034393238705,0.06397358489568043,0.048481886128264616,0.49246389496717724,0.06248435090863567,0.5536911348576016,0.04809415015751034,0.33072974446005915,0.33342875428310936,0.17365501112643245,0.004056650323183763,0.23459370338275812,0.6276096590534359,Cartagena
15,0.18980045747679702,0.08956833674905251,0.10421909597040555,0.007249347275141488,0.11407847016155617,0.20879952585595524,0.033840900488052446,0.18924071175574825,0.2438148328565314,0.008368564262100364,0.9796831886130888,0.9654165006921631,0.9271448805303428,0.979684230260591,0.9654155039745106,0.09410830686946349,0.9858227158199462,0.09811310089729973,0.007249346932477936,0.0,0.4708875044516292,0.40596257689340653,0.5995101586418036,0.6474845040791363,0.38896659354249685,0.9999998078294405,0.49421815635629907,0.7274856052765328,0.24346330057636645,0.07363286619185933,0.5464858807278331,0.3357729985362008,0.04184460162074162,0.04362324386377303,0.04029336878035823,0.050166300191252775,0.04758315547833078,0.04260571110361482,0.14289715536105035,0.08144775509666195,0.5514071001019417,0.1567975975440566,0.3421511554452687,0.3940011056742133,0.1108392319334777,0.008147218927364908,0.4457060344904107,0.329914780622736,Castelló de la Plana
16,0.01772003492658282,0.03866368946314865,0.033008201651082064,0.0014145321961623793,0.0,0.03697711066860948,0.017104852494692006,0.0,0.7848517080395558,0.002920104821245495,0.9942382136725163,0.9900691374190014,0.9773268856315143,0.994238925004687,0.9900683365693935,0.02822998495737924,0.9870378477868518,0.10645943261094426,0.001414532102912033,0.881404690487468,0.29158746236350286,0.2281187570465022,0.9999999999999999,1.0,0.41106579702890045,0.9999995522586973,0.2068039725056865,0.3207391605511506,0.1255123692565669,0.006984566299521759,0.6426804013641552,0.2876928273843036,0.014540592816713101,0.016435508768641662,0.012887952514305759,0.01948015941428458,0.005052668882911901,0.008938945761267577,0.003728665207877462,0.0,0.2836971321331333,0.2670679656119343,0.2520817609059273,0.2883911080424302,0.3153386866302487,0.10266619109898072,0.2964071444088653,0.40114381463159865,Ceuta
17,0.07209773411700197,0.09636473963798015,0.12931460270207618,0.0036489959015514354,0.23323442136498515,0.27904408581749335,0.019903471872365464,0.31509833543050364,0.4685057328858153,0.05821419813815254,0.8633906520083734,0.7878668365193866,0.7616920468100916,0.863391079200847,0.7878654919802434,0.03145579140899214,0.9849672093064816,0.09298051337133213,0.003648996102372337,0.29486572295602365,0.3971130320563523,0.49319085388769146,0.34824751832266443,0.4722238402472493,0.4052207711900593,0.999999781618583,0.5079818859043996,0.4402253729724539,0.13098458328050372,0.025251273100590874,0.5491977184217292,0.425289944826033,0.011903628630070124,0.012030362902281124,0.011793098046516275,0.009947765911434942,0.012559604566840422,0.012593770581337444,0.050240700218818386,0.02581605893283081,0.16276687929337935,0.03226242398204475,0.9207730839675385,0.1316379005305399,0.09246440610557895,0.272939085585712,0.4914802249239346,0.3727315219188139,Ciudad Real
18,0.8693640705847375,0.006512771345179467,0.2392086633089513,0.0019233519975249856,0.3090339597757995,0.4546767844412966,0.014092514909975387,0.37370634442743583,0.05190218615547497,0.2758577290896682,0.5592059737274124,0.4344850977902057,0.48616174568453774,0.5592042926849043,0.434483621161578,0.26001169981614575,1.0,1.0,0.0019233519307415518,0.2901296286551247,0.3971130320563523,0.27388393298652947,0.3046664811206975,0.35823759384069265,0.20877195565436502,0.9999996473359712,0.22437530815092854,0.18755007620135788,0.5095306783566269,0.2926963471797669,0.425349087185972,0.22384866569080053,0.08785808051562988,0.09061233414811286,0.08545597368262729,0.09917621166248775,0.08843162301615637,0.0830749789836099,0.2289715536105033,0.10727040312059354,0.13059861535671563,0.037162383367251445,0.1456799092518581,0.31577344230143,0.13778099556969858,0.03877936141272567,0.13795698842351725,0.8113889856751585,Córdoba
19,0.20800148281517267,0.023172585196248464,0.12505417928049917,0.0022699899442793067,0.1614573030003297,0.2561624680173817,0.014092514909975387,0.23673815316550545,0.2262828599103462,0.018057143532428654,0.9546932500238867,0.9244723982757057,0.8981665395564271,0.9546942374049323,0.924470970797547,0.092470332609059,0.9956130162077161,0.26204250848554284,0.0022699897057107286,0.6406970829167324,0.2777631317265845,0.2610716616887876,0.4528397810557566,0.5412590671267187,0.28673017181726124,0.0,0.3848789562436039,0.25118852149046755,0.26437544763664195,0.07908696010440136,0.5326411725955688,0.5391284765229141,0.06407901797489154,0.06344412252409846,0.06463273847564928,0.058460641952008355,0.07697881872542096,0.07065331714746201,0.1810765864332604,0.11826100707668384,0.3585943788502864,0.08100925146554816,0.6681543709993629,0.36141681699358086,0.11767120287335625,0.1484069501987784,0.4804266522369647,0.2671455163552491,"Coruña, A"
