Ciudades,TA,LPI,AREA_MN,AREA_AM,AREA_MD,GYRATE_MN,GYRATE_AM,GYRATE_MD,PRD,SHDI,SIDI,MSIDI,SHEI,SIEI,MSIEI,NP,DIVISION,SPLIT,MESH,PAFRAC,SHAPE_MN,SHAPE_MD,PARA_MN,PARA_MD,FRAC_MD,SQUARE_MN,SQUARE_MD,IJI,LSI,TE,ED,RNMDP_2020,PobT,PobH,PobM,Vehiculos,T_Viviendas,T_Viv_Prin,T_Viv_Sec,Viv_vacias,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI
10,Barcelona,3.416804609948304,-1.074743677375256,-0.4421184905219273,0.2791965477910706,0.1701428664058617,-0.4085632389262353,0.0713245228313817,0.0486140451797994,-0.7235669630039651,0.8945697169654233,-0.604779879332976,-0.5777336926466586,0.0668750768249454,-0.6047832492800176,-0.5777315361688492,4.063644792778293,0.7881928796755401,2.262360348127078,0.092503925291123,0.4761545442494567,1.1497264327156724,1.178255794563948,0.0130339888685592,-0.1179992933809287,0.6669013155000157,0.906280777780904,1.49914647237914,1.6866379149534236,2.2467738830621826,3.9736177759327833,0.8280653935987027,1.957776029373197,13.01333651748206,12.535375086331664,13.153662171130897,9.723525313846196,11.321314960447976,13.292901955960144,4.971562077903114,7.341727454351159,0.8988915300357068,-0.3180205902213435,0.1636080207649281,-0.651086407271859,1.9178365651983749,4.115101604738379,2.302019049489793,-0.6175998185854557
11,Burgos,0.6987345368195742,-0.6146772345301754,1.933692454557852,0.855293138724014,0.6621566127045193,0.8602407379183044,1.120420313256398,0.4985019312502028,-0.3609939240938518,2.459070543725337,-1.7878661470998218,-1.5455622756120475,-1.185632323286017,-1.7878562621573102,-1.5455510270070127,-0.1493675757946851,0.0974913624756091,0.0805773073618385,0.4716937495452041,0.0131336100092765,-0.1237912623766484,0.1729688373598573,-0.4219897738039075,-0.586000414224973,-0.2931057239650015,0.2677913160930869,0.1771465779701863,-0.7370617971209616,-0.2606016449857012,0.0030852147949015,-1.185739047276736,0.7361657487542618,0.0935314742246778,0.0998675881242824,0.112835025942205,-0.0704323471288226,0.2393378983123955,0.1782453588066343,0.3169422845252437,0.45123821028667,-0.3114412718950838,0.3181575041152499,-0.4173862267172386,2.303948694915616,-0.6620743903878055,-0.6538383342349526,-0.6785223649974376,-0.7214144098261798
12,Cáceres,-0.0385391318279079,3.768072252824574,0.0295641839895573,4.752931602022035,-0.4544059480839475,-0.3601009367822521,2.313657772278072,-0.4859343313341288,0.0734592314198582,-0.2918443135569259,0.3516843529663116,0.3693336359657758,0.1465271802504237,0.3516885591051331,0.3693313828414068,-0.0050034114168751,-3.5960642932252136,-0.6200541817811456,3.037139849318028,-0.3185920117468326,-0.1856125097112285,0.1256118255206061,0.4069074770907893,0.597464699504148,0.0817457873201615,0.1266707938205262,0.1965401333966889,-0.499240903573921,-0.137879902064528,-0.1121867448247985,-0.2829354340623358,-0.1062155782848151,-0.6026073836066997,-0.5668723963030252,-0.5929599158495811,-0.4537299003369492,-0.4050327738794876,-0.5497547695582643,0.1849377578213412,-0.1853830785671142,-0.7627718787441428,-0.1489560602471149,0.4509572964205687,0.3612462049423725,0.9222846151552974,-0.1592181084277625,-0.5595935662878512,0.3079089842666493
13,Cádiz,-0.7003405974383111,0.5079429858067629,-0.3324728710865205,-0.8069414384470722,-0.0092506538137332,-0.3409726176818448,-0.9017196307778266,-0.2454631941527485,2.0256240801429866,1.0292831778560008,-0.8820698566443181,-0.8218978816147033,-0.6140480849409824,-0.8820746108546719,-0.8218976617565381,-0.453910883294554,-0.1044013820038905,-0.0718465350027244,-0.6223979040131858,0.9936677237455286,-0.5757144982395876,-0.7521211586185252,-0.2671469066332191,-0.1423654682569658,-0.6212327863082585,-0.9045923966570034,-1.4350175105151066,-0.1281278517176275,-0.4239900060637901,-0.5350063777712649,0.5863359414751331,-0.010752688172043,-0.4360127221215114,-0.4177264748967319,-0.414173668766253,-0.4899668737648748,-0.2680371873772423,-0.3375675921419288,0.0910451575219946,-0.2208799888491381,0.0103192445790401,0.6215920528385176,0.0293263880653066,-0.0090723143105618,1.2125680489013728,1.4578013165208843,2.201798011538009,-1.0930299913434125
14,Cartagena,1.505613461795007,0.9430712476378108,-0.4802450856241114,3.4177516650722373,-0.5632524261352584,-0.6974714276525802,0.9542108334383076,-0.7711984837417355,-0.5491310341973413,0.5858145811793048,-0.4461831167906261,-0.4325353283666509,-0.3151068572700491,-0.4461606256593315,-0.4325294073164313,2.0690680708874933,-0.3726904010815665,-0.2081551914559911,2.1583173230142,-0.4509070144490131,-0.5768385209184012,-0.6517572511746051,0.5934799369397354,0.5138521704170267,-0.0812178274451164,-0.3320904972282381,-0.6613871143727005,0.3312097695914279,1.2402847959742056,1.603727381480594,0.4348683603059229,-1.009965906110674,0.4382011007023219,0.513080621675956,0.3834353907609852,0.5259536232708247,0.603509231373576,0.2964052479849385,3.44752308984047,0.1456116712354225,0.5430401523313756,-0.3620949387119252,-0.4348643605385586,-0.1542815515539511,0.6384911313378424,-0.6507354195488849,-0.5691803981508381,1.0087590539264766
15,Castelló de la Plana,0.0232026603840524,1.7248894294559929,-0.2723898770675448,1.5972185354042083,-0.5621285149242441,-0.4462111961341758,0.6148190145933349,-0.5977936898396159,0.014166767974879,-0.6581589779930839,0.8119893780459254,0.8978753446937533,0.6206924045460434,0.8119772633190742,0.8978729729095432,0.2249435804132188,-1.0492714435932269,-0.3986095202638325,0.960032736557508,-1.887079505246317,1.3598525546721347,0.8695131879665277,0.818640368541981,0.6587334462299433,0.7155616173170808,1.2263696991867632,1.3466730021294175,1.0933379519074633,0.1190408524199922,0.089470353299118,0.217744589125028,-0.1219512195121951,0.074826047783941,0.1055687771917244,0.0714610699959511,0.1673372478212036,0.2216222877785394,0.1320553894537538,0.531595663125616,0.4130465083863773,0.536746211425214,1.000296135587655,-0.3863980314357402,0.069101601029016,0.1003900133319104,-0.6155696818411223,0.2503856980381596,0.011814814313804
16,Ceuta,-0.6975734284663347,0.0334078846849746,-0.6852948625533327,-0.4476812293022253,-1.1603950980180258,-1.1666095274021693,-0.2114055784421583,-1.5730957774457408,2.0021804976086948,-0.7295739959804359,0.9142816445715088,1.0232905760508222,0.8593962306774889,0.9142656203401592,1.0232885606777689,-0.3266912755200224,-0.8858344599669364,-0.3646510660877209,-0.3859310302581448,2.2119120211279872,0.0782352843942656,-0.5415845177490635,2.474501635961228,1.9121538480281663,0.8476395793919635,-1.4312547485719072,-1.0949439487531445,-0.1822634771273013,-0.356779828271415,-0.5287531186185106,0.6203124796435584,-0.3459218463152373,-0.7072761416801451,-0.6295502835197804,-0.7347299965354738,-0.525032344285369,-0.7693119410917437,-0.8095653243620532,-0.6292848537947651,-0.7355851879384844,-0.2009617915772494,2.382325582006109,-0.768604128693629,-0.3203746810281504,1.852201208189744,0.196989574687895,-0.3292124138650585,0.2503522574926978
17,Ciudad Real,-0.4698069878550207,1.9507232318764824,-0.126877593563093,0.3354205903007035,0.0627661183997234,-0.1516974464480794,-0.0732434414013926,0.050846880005453,0.8397825710213677,-0.0048134078385354,-0.0053109770366389,-0.0053721438540745,-0.1663272526735088,-0.005314721422244,-0.0053716756238058,-0.299679851647102,-1.1643382905212472,-0.419492315758351,0.1295107908409681,-0.5158000999296491,0.8325206208572316,1.561623949229514,-0.2202276153323901,0.0355685237752946,0.8127062343261895,0.9538087064186632,1.4635974869331076,0.192458380410928,-0.3347046095968032,-0.359312834060605,0.2290934556991202,0.2950432730133753,-0.7828099388860545,-0.7486593847466798,-0.7669375675686957,-0.7401111790380597,-0.5944049480470465,-0.7073440767622093,-0.2413025225422553,-0.3715095479254751,-0.534200094214498,-0.5605155311657285,2.068962418353146,-0.8984606371999093,-0.0570149324984127,1.6607889937079308,0.4280871821863548,0.1552029163165321
18,Córdoba,2.86962293249867,-1.034916670017289,0.5103255469617565,-0.2693575844222205,0.4602848682646377,0.5846762267232921,-0.3601185479559526,0.3528987640573543,-0.6910069346549096,2.8479226447023462,-2.143111499994914,-1.8031292361749431,-1.476959160689549,-2.143096871258213,-1.8031202655589549,1.6141425097531534,0.8575935105903952,3.2708689986819373,-0.2685574593565191,-0.5378254086408621,0.8325206208572316,-0.1784617799095647,-0.4004173331338735,-0.369726246025268,-0.3613885344713945,-0.442566902102031,-0.9456734068950944,-0.5999590428331898,1.1923715958791568,2.121482962855206,-0.2892051115205227,-0.6433254655127196,1.392846520412926,1.3760893186287233,1.4000192009884336,1.273145001919331,1.173366505172188,1.263934277171907,1.249589311137882,0.7772150722482926,-0.622843733182537,-0.4991038547991309,-1.2201163950934162,-0.2193921038063866,0.3311822333753739,-0.3522317471183164,-0.944336954909654,1.624213851137821
19,"Coruña, A",0.0994394783906621,-0.4813371999517508,-0.1515809776149936,-0.1478730392975693,-0.3136576825815375,-0.2476330044597586,-0.3601185479559526,-0.3530030560848858,-0.0502536154098844,-0.5311671061854034,0.6363608615584946,0.6895806241668722,0.4828493500194347,0.6363510920995821,0.6895771239631486,0.211227935130596,0.2675379299985062,0.2683648424495405,-0.1885957298164539,1.092496099684912,-0.0205795328694049,-0.2801204523830478,0.2122185015132162,0.2810333694764922,0.1045360552597993,-10398778.790148282,0.4178237685444257,-0.4003819037947738,0.2034016280204877,0.1400620245078864,0.1598053748040628,0.8253343823760818,0.7117136871356773,0.6414981457938334,0.7874575804250097,0.3544819938297056,0.9065231958961404,0.9165146790610108,0.8500711860694338,0.9322120522232032,0.0054268562766526,0.0504332865639109,0.9969843855075472,-0.05106512459726,0.1589149770936433,0.5902130339921405,0.3851757455664741,-0.1983918804270461
20,Cuenca,-0.5680602344393949,0.0043519560934422,-0.2346139609187791,-0.660168472966135,-0.7741154602632545,-0.4504063162841111,-0.255080108132349,-1.0236968731689875,1.2063518955844277,-0.5863567188280531,0.7284177968602125,0.7976856142163677,0.6412897953217351,0.7284017110376171,0.797678184477942,-0.3539826105211595,-0.018476791347435,-0.0138454259565976,-0.5257912149919843,-0.0131336100092855,-0.0649453691918658,0.020696622821215,1.5529932528586168,0.9874209622202452,0.5169607109859622,0.0918057236120115,0.0070394030586198,-0.5785390436991725,-0.3703221182663516,-0.4754848866871461,0.0406105728198829,0.074744295830055,-0.9641587877077386,-0.921401894237664,-0.9517011658339282,-0.8321480870665511,-0.7031633918461977,-0.8829686522220499,-0.0187639177892162,-0.407471077452028,0.5849895553687872,0.6506233873887743,-0.2704674632045889,0.3218104468843072,-0.2806725560263087,0.765830918120282,0.3266448640622121,-0.1637869168225486
