Ciudades,TA,LPI,AREA_MN,AREA_AM,AREA_MD,GYRATE_MN,GYRATE_AM,GYRATE_MD,PRD,SHDI,SIDI,MSIDI,SHEI,SIEI,MSIEI,NP,DIVISION,SPLIT,MESH,PAFRAC,SHAPE_MN,SHAPE_MD,PARA_MN,PARA_MD,FRAC_MD,SQUARE_MN,SQUARE_MD,IJI,RNMDP_2020,PobT,PobH,PobM,Vehiculos,T_Viviendas,T_Viv_Prin,T_Viv_Sec,Viv_vacias,T_viv_col,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI
Madrid,-0.402131008,-0.388997226,-0.387704806,-0.73637348,0,0.04510973,-0.79403209,0.335050867,-0.881718998,-0.39296073,0.528574481,0.565920995,0.654963805,0.528578868,0.56591385,7.810465177,0.601321917,1.034886222,4.53623982,-0.133416268,-0.177479875,-0.479435796,-0.176499695,-0.307957993,-0.415240442,-5.304401047,-0.787885187,-0.16149705,2.119853134,27.52044549,25.9646843,28.30335892,21.59837923,22.41235009,26.90927276,7.68115942,13.36709567,17.5862069,-0.317734455,1.324246557,1.483394948,-0.714624048,0.207827031,4.789799837,0.904573764,-0.690630042
Málaga,-0.402131008,-0.388997226,-0.387704806,-0.73637348,0,0.04510973,-0.79403209,0.335050867,-0.657409683,-0.296072987,0.400663363,0.422989866,0.458371677,0.400651654,0.422985556,2.432672626,0.820940364,2.670993302,-0.239763875,0.182932425,-0.774335917,-0.868728482,0.34686981,0.175649663,-0.375203485,-0.500112559,-0.926033472,-0.200742403,-0.929189614,3.584881083,3.509917693,3.589850191,3.485044855,2.744109559,3.179459477,1.484685869,1.780328021,1.896551724,1.045281575,-0.237249174,0.135621182,-0.353478721,0.345832205,1.579182077,-0.053416065,0.553532213
Marbella,2.140578914,-0.587226087,1.787751563,0.780306531,3.560118443,1.523142609,0.520253764,2.863669379,-0.630269859,2.202252195,-1.848871163,-1.59074647,-1.543721284,-1.848855376,-1.590735685,0.440405171,0.554453958,0.867437121,0.422337031,0.545289541,-0.3017505,-1.2706157,-1.012608217,-1.584977035,-1.430243302,-9.237090919,-1.062703483,-0.041687806,-1.586414896,-0.156438674,-0.13173442,-0.148014576,0.169930478,0.155781836,-0.298523269,3.140729383,0.225526181,-0.24137931,-0.52552731,-0.964863687,0.354403675,-1.383924525,2.743350776,-0.546307052,-0.075048116,1.441416418
Mataró,-0.451114208,0.971347654,-0.682528395,-0.37414108,-0.621090626,-0.721760261,-0.687739592,-0.608097249,0.783670323,-0.598547071,0.742336219,0.814218374,0.757591966,0.742325035,0.814210429,0.005003411,-0.176205498,-0.114082884,-0.337526428,-1.035801324,3.004198555,3.718898665,0.860972064,1.261467331,2.78710018,2.600880772,4.14434296,1.593718794,-0.428271702,-0.312508277,-0.243593861,-0.341944559,-0.356085702,-0.343135971,-0.335107265,-0.503851349,-0.306091158,-0.137931034,1.68E-05,-0.430077381,0.01174163,-0.288758003,7.717240581,-0.043939661,0.479371222,0.146438297
Melilla,-0.645882504,1.407432854,-0.870161117,-0.001360155,-1.128061037,-1.321643135,0.002973265,-1.510967292,1.623324858,-0.584676092,0.731775311,0.80167334,0.493812477,0.731766811,0.801673042,-0.13250293,-1.491813129,-0.468710322,-0.092159994,1.205722502,-2.006000298,-2.351587558,2.017629256,1.675460825,-0.502617801,-1.663801109,-2.85176777,-0.442626062,-0.709415159,-0.682318205,-0.601044338,-0.713792571,-0.470847491,-0.77575118,-0.814657132,-0.66038769,-0.732611625,-0.344827586,-0.026499777,3.841833195,-0.430537564,-0.688116944,-0.320253778,-0.493942908,-0.288741704,0.012163049
Móstoles,-0.161253818,0.564744079,0.455522219,0.461286686,0.577258089,0.492444886,0.291584265,0.763714094,0.215774853,-0.555447128,0.680354472,0.740959587,0.493068314,0.680346659,0.740957462,-0.241598293,-0.498572931,-0.256056261,0.212356536,-0.990731016,1.238953998,1.811160482,-0.452108338,-0.426389786,0.624576532,0.951810789,1.517976876,-0.881534118,-0.50013113,0.387842341,0.422090348,0.372949981,0.153199596,0.046145314,0.261147689,-0.448800789,-0.58161037,-0.586206897,-0.466706746,0.484454404,1.030885042,0.309297643,-0.394322689,1.060698879,-0.124263683,-0.284541472
Murcia,-0.161253818,0.564744079,0.455522219,0.461286686,0.577258089,0.492444886,0.291584265,0.763714094,-0.712832603,0.158695307,-0.05225513,-0.052627949,-0.073692149,-0.052248074,-0.052631991,3.233218453,0.540934355,0.824529112,0.942828088,0.266465448,0.271666364,0.141188241,0.068867639,0.091732557,0.121694751,-4323846.548,0.143075867,0.174590816,-0.650144243,2.550985096,2.579779255,2.484591207,2.780641767,2.018262484,2.014719175,1.443945534,2.489708684,0.827586207,-1.68E-05,0.180004496,-0.511049913,-0.041079492,-0.323946164,-0.266825822,-0.512034364,0.812958166
Ourense,0.030468232,-0.985449922,-0.449171034,-0.825662219,0.104956016,-0.232179458,-0.960960298,0.045060725,0.007635622,3.827162645,-2.733036922,-2.20362231,-2.033726566,-2.733004242,-2.203607367,0.380084323,0.702268289,1.543621887,-0.634720156,2.228594153,0.698431327,0.272783451,0.201785173,-0.094887977,0.361388534,0.69855362,0.577864597,-1.188136637,0.010228167,-0.521081597,-0.535427875,-0.466049731,-0.45790409,-0.146338645,-0.4051945,0.581827474,0.493425638,0.310344828,-0.982724407,-0.704906888,-1.084885369,-0.765994924,-0.849096173,-0.331996637,-0.448993019,1.79971929
Oviedo,-0.061449884,0.108699389,0.575006332,-0.166924584,0.908120258,0.541447809,-0.229099231,0.72523362,0.097346415,0.388158939,-0.381963027,-0.372548897,-0.676265494,-0.381974459,-0.372543958,-0.211507846,0.152170647,0.133221549,-0.20113533,0.671078526,-0.177545994,-0.497601742,-0.727977814,-0.681796031,-0.615425228,-0.021006275,-0.44823399,-0.438710623,0.859952793,0.471217828,0.412271634,0.542569844,0.221829194,0.725978017,0.750431894,0.37389114,0.867072434,0.75862069,-0.67109217,-0.821921982,0.85162113,-0.162330468,-0.501185873,0.043939661,1.585379943,-0.385575241
Palencia,-0.420718279,0.241110128,0.33110912,0.111980642,-0.110834936,0.135963936,0.912995135,-0.093453047,0.699549157,0.178119324,-0.120158312,-0.120198584,-0.332408666,-0.120155436,-0.120200369,-0.381203968,-0.714886586,-0.32252489,-0.017558515,0.096503482,-0.470519199,-0.64391019,-0.266257005,-0.03180395,-0.348453518,0.296747052,-0.299104236,-0.344840282,0.338054026,-0.759884068,-0.729268303,-0.741258333,-0.710516513,-0.492855987,-0.64296908,0.003285511,-0.196441017,0.482758621,0.07096282,-0.413252236,0.454038142,1.122780565,-0.804297495,-0.509616569,-0.320483167,-0.218725956
Palma de Mallorca,1.917122437,-0.012323087,-0.049182723,0.589523974,0.501869583,0.037577725,-0.229212662,0.227763934,-0.605676536,-0.237692507,0.339027542,0.355549648,0.456218917,0.339011569,0.355552774,1.65263029,0.565570077,0.9043933,0.296762867,-0.566703036,-0.182075144,-0.111879469,-0.666482549,-0.448209695,-0.351885257,-0.191560908,0.084613625,1.29606095,-0.010228167,2.231273406,2.258207557,2.175021184,2.803685116,1.627379091,2.066065134,0.262621838,0.65957348,1.206896552,-0.13925065,-0.037610184,-0.177459776,-0.716501008,3.270392219,0.599232637,0.494511496,0.526842648
Parla,-0.412102517,8.388612239,0.201572211,9.482640986,-0.211035944,-0.093673881,4.22915025,0.415941242,0.677163491,-0.300100295,0.400948243,0.423315907,0.464085791,0.400954335,0.42331933,-0.346005143,-12.07586,-0.73883664,6.150259521,0.067054829,1.359621138,2.449048053,0.241861429,0.456299265,1.725108892,-3.162042378,2.857540081,-0.799613521,-1.686073958,-0.279326553,-0.207556715,-0.312341644,-0.531765643,-0.454544054,-0.407184155,-0.605483153,-0.59898713,-0.655172414,1.638930206,-0.199515769,0.279523993,0.735164105,-0.560223112,2.768241872,0.252448541,-0.434465579
Pontevedra,-0.440752403,1.661283724,-0.019901031,0.001360155,1.15529427,0.333583974,-0.167552729,1.071877326,0.754049957,0.434093488,-0.421622392,-0.409687415,-0.620466498,-0.421625664,-0.409686748,-0.308427074,-0.632867658,-0.299290315,-0.090369667,2.018415605,1.215911533,0.492618858,-0.435829277,-0.688472363,0.15671609,-0.500731632,0.758354892,-0.076443665,0.015473381,-0.715456509,-0.685823131,-0.697062666,-0.62222159,-0.570527386,-0.680301871,-0.43755704,-0.219764903,-0.448275862,-0.450846859,-0.875831079,-0.474951644,0.072094221,0.45236318,-0.115490043,-0.146823413,0.830486565
Sabadell,0.047846136,-0.61018405,-0.841230104,-0.722427496,-0.735816024,-0.907032908,-0.804174707,-0.720497777,-0.007635622,-0.317301549,0.34930357,0.366725312,0.101624868,0.349284916,0.366723773,0.958170781,0.635271143,1.179850627,-0.56677052,1.701291948,5.141891333,5.582889484,1.565973541,1.662595485,4.367460073,-3489091.827,5.643348644,1.947972961,0.263571991,0.441778926,0.476304433,0.425210063,0.293438731,0.25623705,0.403311814,-0.48180192,0.086697951,0.379310345,0.448018215,-0.694840657,0.402558011,0.056726923,0.465114899,0.199013965,0.515417244,0.07410342
Salamanca,-0.158472638,-0.018206948,0.148015742,0.245095822,-0.202563382,-0.226776147,0.349665482,-0.35076283,0.212116117,-0.003272188,-0.007020257,-0.007112698,-0.145862748,-0.007023979,-0.007113559,-0.145238887,-0.305693255,-0.17914642,0.070058464,0.418562441,-0.091624378,-0.281336747,-0.013033989,0.086981153,-0.137181574,0.296268678,-0.261408233,0.121801821,0.08785733,-0.180823464,-0.22274229,-0.108544022,-0.388944652,0.244745011,0.039440115,1.487168255,0.344097012,0.655172414,-0.349820957,0.099314616,1.80107429,0.254394717,0.505432372,-0.128733223,0.647949747,-0.822150448
San Cristóbal de La Laguna,0.398178569,-1.251325841,-0.655584562,-0.937819763,-0.459160957,-0.451050234,-1.017337075,-0.298571651,-0.23730953,1.687655138,-1.332180248,-1.194542082,-0.996255926,-1.332161187,-1.194535493,1.101345323,0.855190026,3.229968389,-0.708542858,1.669028949,-0.210969139,-0.481986091,0.281078469,0.440826744,-0.032733512,-0.212693812,-0.306988367,0.407352247,-0.805927092,-0.058500049,-0.028444358,-0.057719841,0.181395283,-0.082731901,-0.11102494,-0.098930384,0.034381824,-0.344827586,-0.141782602,-0.449122639,-0.830433396,-0.570211469,-0.33463562,-0.457244618,-0.288066371,1.363999434
Santa Coloma de Gramenet,-0.77179557,2.95446906,-0.876687642,-0.182657553,-0.194868913,-0.774736263,-0.714765435,-0.132721049,2.792732451,1.053671627,-0.971562872,-0.898226465,-0.898571139,-0.971561344,-0.898217177,-0.338097654,-2.146762806,-0.537041129,-0.211490911,0.197697539,-0.191232623,-0.390803245,-0.754414027,-0.843684897,-0.665581416,-0.084517545,-0.371152526,1.497008139,-1.163650669,-0.392557776,-0.330677764,-0.413221968,-0.644059314,-0.432515078,-0.36580787,-0.616872924,-0.63931608,-0.379310345,1.772899556,-0.754148473,1.252242456,-1.139155423,-0.65181136,-0.392491547,2.113583831,-0.2544984
Santa Cruz de Tenerife,-0.025290923,-0.884842286,-0.748300181,-0.94342557,-0.799100871,-0.723809793,-1.014164222,-0.730793946,0.060134399,0.102498867,-0.113361889,-0.113487166,-0.372221429,-0.113371821,-0.113483167,0.677559875,0.77166892,2.090782281,-0.712232552,0.342371188,-0.810668298,-0.71351362,0.932225559,0.908048148,0.004311672,-0.187480654,-0.375059395,-0.494555338,-0.246787307,0.378159634,0.378680368,0.395523665,0.710391401,0.303622457,0.338615905,0.058774139,0.310551503,0,-0.377208756,-0.614447611,-0.400350278,-0.293650847,-0.509161324,0.210044953,1.040021695,0.359569777
Santander,0.175218781,0.027954746,0.712530928,0.207244613,0.902327793,0.672255333,0.277966766,0.734348908,-0.106339997,-0.328314688,0.421439254,0.4459381,0.287426622,0.421447616,0.445942951,-0.111789507,0.092383957,0.075974846,0.045144577,1.145275265,0.503446452,-0.158765657,-0.614760858,-0.669357098,-0.409256896,0.478360582,-0.065008887,0.626040915,0.621295568,0.067105934,0.028444358,0.129798682,0.037084323,0.243990172,0.227858392,0.520351915,0.138549459,-0.172413793,-0.336085412,0.078952491,0.271726238,-0.397080585,0.11350863,0.383250876,0.977065093,-0.011814814
Segovia,-0.494875355,0.223663102,0.309444953,-0.22667925,0.143860635,0.136836169,0.053771978,0,0.920970541,-0.755488176,0.944132998,1.060489286,0.783810451,0.944124206,1.060483503,-0.426969437,-0.480246357,-0.249587977,-0.240466373,0.945619921,0.463378349,-0.080295049,-0.161233281,-0.05212534,-0.180738264,0.22186735,-0.313922179,0.308605172,0.222134802,-0.986424671,-0.95004861,-0.967329101,-0.881248845,-0.734959062,-0.887653971,-0.302778082,-0.397621149,-0.137931034,-0.517020932,1.829201093,-0.249109359,0.015256791,2.089537356,-0.597583387,0.3773156,-0.346036101
Sevilla,-0.494875355,0.223663102,0.309444953,-0.22667925,0.143860635,0.136836169,0.053771978,0,-0.679455212,-0.767848914,0.954775301,1.073811802,0.967246827,0.954753649,1.073813603,3.246514232,0.229382605,0.219833032,1.706405151,-0.222863494,0.26346761,0.086337286,2.100942452,1.097312411,0.781116635,-5.59393027,-0.498037766,0.700046213,-0.276685025,4.565613365,4.393672384,4.636905135,4.227527475,4.016044181,4.400573363,2.320227795,3.617246666,1.862068966,0.540389312,1.415645793,0.715930643,0.038703185,0.849860098,1.312712977,0.216231188,-0.546610505
Soria,-0.667094278,0.351581159,0.468263555,-0.444819944,0.918581278,0.524329923,-0.395522509,0.593260682,1.766403524,0.272946944,-0.217566921,-0.215582979,-0.252411057,-0.217565288,-0.215576295,-0.563076223,-0.73591708,-0.328130454,-0.384047597,0.197697539,-0.191232623,-0.390803245,-0.754414027,-0.843684897,-0.665581416,-0.084517545,-0.371152526,-0.498828609,0.815892998,-1.092682609,-1.047531904,-1.079128943,-0.957248674,-0.816558704,-1.000807629,-0.157339466,-0.490080379,-0.448275862,-0.019520557,-0.581189779,-0.132682839,1.180210301,-0.131330316,0.843014408,0.18304433,-0.329127685
Tarragona,0.272378791,0.992586245,1.00413996,-0.444819944,1.603475479,0.837148511,0.908238332,1.328389727,-0.168845009,-0.655487014,0.836143132,0.927208956,0.887754187,0.836138325,0.927203365,-0.13789122,-0.437584498,-0.233784032,0.72099652,0.64440343,-0.019653867,-0.438474139,-0.760198387,-1.012798333,-0.689955563,0.246348876,0.04681203,1.052844004,0.441909258,-0.25315285,-0.205058046,-0.264389262,-0.224593031,-0.167612783,-0.22150433,0.120541744,-0.137434373,-0.379310345,-0.434398825,1.00960294,-0.245824831,0.042710019,0.573503192,3.639775704,-0.591432392,0.32982399
Terrassa,0.212636887,-0.695716899,-0.726967212,-0.825570839,-0.585125467,-0.555836525,-1.055837298,-0.197633392,-0.131551516,-0.005951897,0.01196496,0.012118674,-0.097399081,0.011955898,0.012120169,0.980983538,0.75514496,1.939117301,-0.634659896,-0.258511864,4.779228722,5.136195549,1.090505288,1.435782946,4.102424216,3.224709458,5.215669711,1.877659527,0.11827957,0.503496412,0.55654339,0.467736078,0.407973044,0.387209329,0.438676344,-0.318110466,0.618594062,0.517241379,1.40122609,-0.345838267,-1.096217727,0.337185211,-0.441633396,-0.090747164,0.196088216,0.482920245
Teruel,-0.52608902,0.659233143,0.019901031,-0.36931044,-0.130287246,-0.037577725,-0.38845919,-0.129085609,1.032928618,0.60737617,-0.569373366,-0.545681406,-0.644133564,-0.569369578,-0.5456788,-0.387781879,-0.361574283,-0.20355044,-0.334346828,-0.053023891,0.55287039,0.391117127,0.198747233,0.142816242,0.405033217,0.636730731,0.441616951,-0.427878759,0.562549174,-1.123780163,-1.073943894,-1.113857687,-0.964562037,-0.887036024,-1.059577359,-0.287299675,-0.578450959,-0.034482759,-0.53810625,-0.550650188,-0.46926667,1.312790485,0.412515093,-0.685609569,-0.754056238,0.239087005
Toledo,0.661562364,4.907422802,2.555641061,12.25570253,-0.017723215,0.795751928,4.306186732,-0.120567332,-0.348051908,0.158757266,0.005310977,0.005372144,0.110275772,0.005314721,0.005371676,-0.257203338,-5.083821541,-0.664578679,7.975503211,-0.642119324,-0.006198654,-0.06617034,-0.022117122,-0.04798309,0.092480971,-1552755.415,-0.255178361,0.012924655,0.686336218,-0.693303518,-0.6577219,-0.681134194,-0.606320997,-0.595868412,-0.670888446,-0.329792283,-0.485155415,0.724137931,-0.914777267,1.801832605,-0.01174163,-0.581481187,1.351830105,0.285175017,-1.266488185,0.881164655
Torrejón de Ardoz,0.967701103,31.97710486,4.921652477,349.5217969,0.171699051,0.601669577,48.3121254,0.504278231,-0.440430771,12.33952919,-6.07319381,-4.013483028,-3.789514599,-6.073106352,-4.013455265,-0.390161124,-133.6438336,-0.797799171,229.9658277,0.201531575,0.658561582,0.268663744,-0.448518045,-0.194594364,-0.033525452,0.563848946,0.270066698,-0.49662117,-0.43509048,-0.284788815,-0.228337901,-0.30312517,-0.310635938,-0.421901116,-0.388592639,-0.593071223,-0.491009618,-0.551724138,-0.93275703,11.56823537,-1.838303626,-0.868270264,-0.767461432,-0.490577963,-1.393008113,-1.037709298
Valencia,1.129265607,-0.3964341,-0.416226694,0.423972042,0.212419219,-0.402880929,-0.150727147,0.02730316,-0.478718809,1.211751221,-0.941528381,-0.872740132,-0.441747589,-0.941524711,-0.872735617,1.52233166,0.442691903,0.568711712,0.187795743,0.053798856,-0.085310015,-0.179011074,-0.102024142,-0.281411045,-0.18249813,0.160522835,-0.065008887,1.028622905,0.448728036,5.510610814,5.31360499,5.580925905,4.549486046,5.289889008,5.695860767,4.239696273,4.454955164,1.413793103,1.69570819,-0.261999624,0.539907519,-0.599015897,0.18342711,0.636855926,2.402228459,-0.726720486
Valladolid,1.733808497,-0.512068775,1.640914493,2.566299998,0.554779865,0.68166503,2.067225707,0.355127493,-0.582552398,-0.044699249,0.130454689,0.13384714,0.006584521,0.130446588,0.133843382,0.32970032,-0.017575484,-0.013257349,1.597887449,-0.468568049,0.037274576,0.267800567,-0.250499611,-0.499195916,-0.060627392,0.430297999,0.367175264,0.038810728,0.64489903,1.16033998,1.089692549,1.224739221,0.779885409,1.257893075,1.420710607,0.808600737,0.883334108,2.344827586,-0.610979882,0.0051678,0.453383467,0.995714525,0.048384939,-0.057812071,-0.174215038,-0.352011817
Vigo,1.64217229,0.477071187,-0.186629391,1.652852904,1.271921672,0.191935073,-0.002973265,1.149635655,-0.569812136,1.624891088,-1.325180339,-1.18895425,-1.090299626,-1.325163915,-1.188944779,1.629467644,0.208352111,0.19448457,0.996651806,2.763442066,1.204671306,0.583605528,-0.531616437,-0.732160914,0.138061507,0.748585981,0.850747057,0.145885942,0.076842381,1.13799594,1.08823206,1.183164907,1.153162631,1.032658343,1.106302182,0.848903004,0.867629977,1.206896552,-0.769875602,-0.563214779,-0.307635059,-0.172570673,-0.300428267,-0.160223896,-0.976169813,1.329743916
Zamora,-0.494087988,3.354067488,-0.219768552,1.256609596,-0.382129812,-0.46860834,0.706796276,-0.60490772,0.918308937,-0.316681963,0.359945873,0.378342385,0.019554233,0.359949969,0.378343281,-0.290162873,-2.546342196,-0.566573907,0.73584227,0.236690493,0.011554292,-0.020696623,0.574239652,0.372162864,0.3105284,0.225469229,0.052971508,0.349619254,-0.070023603,-0.908867492,-0.880173851,-0.884514403,-0.816725194,-0.578060372,-0.758369124,0.05395539,-0.239557682,-0.206896552,0.100281069,-0.35830358,1.059375454,0.396677419,-0.492346573,-0.537902121,-0.019965513,-0.131344142
Zaragoza,3.167399842,-0.868484882,1.203793177,1.171455994,0.560918149,0.634340445,1.528648754,0.340910108,-0.709773958,0.397251362,-0.292815937,-0.288039205,-0.339252315,-0.292808212,-0.288036548,1.173282483,0.607631065,1.060748026,0.679793676,0.158949311,-0.465031324,-0.78009593,-0.670517792,-0.533759335,-0.696115095,-14.14659369,-0.814142161,0.520373876,0.630736953,4.482958653,4.360063523,4.509878074,2.985199824,3.859053062,4.596394016,1.385098383,2.405333829,5.413793103,-0.351438957,0.125480174,-0.477262535,1.3150701,-0.665103728,-0.400722787,0.173449937,-0.436046622
