Ciudades,TA,LPI,AREA_MN,AREA_AM,AREA_MD,GYRATE_MN,GYRATE_AM,GYRATE_MD,PRD,SHDI,SIDI,MSIDI,SHEI,SIEI,MSIEI,NP,DIVISION,SPLIT,MESH,PAFRAC,SHAPE_MN,SHAPE_MD,PARA_MN,PARA_MD,FRAC_MD,SQUARE_MN,SQUARE_MD,IJI,RNMDP_2020,PobT,PobH,PobM,Vehiculos,T_Viviendas,T_Viv_Prin,T_Viv_Sec,Viv_vacias,T_viv_col,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI
Leganés,0.219561532,0.175268246,0.341959459,0.022691072,0.266699637,0.413906084,0.077049555,0.314178948,0.216306977,0.029397219,0.931782187,0.888373437,0.850501597,0.931781677,0.888371302,0.040656861,0.961435196,0.037538986,0.022691072,0.255424582,0.340460564,0.334721206,0.301267279,0.441660299,0.250644131,0.999999716,0.334866319,0.160882944,0.313140412,0.046953,0.048994802,0.045172254,0.041398615,0.037358146,0.044160044,0.007894967,0.016993266,0.013232514,0.176276701,0.31202611,0.518829294,0.529944177,0.06894756,0.093931594,0.277993575,0.090099718
León,0.159708961,0.049738675,0.176327098,0.004587076,0.223936696,0.285021543,0.050663487,0.274891143,0.278993169,0.042507556,0.898777864,0.838592917,0.833683934,0.898780902,0.838592017,0.054913923,0.989401101,0.127442391,0.004587076,0.657238331,0.187602041,0.172404415,0.337979404,0.427259115,0.169255459,0.999999634,0.211842111,0.434974509,0.521450287,0.026614602,0.025318037,0.027745394,0.025118437,0.039507613,0.033864882,0.099588621,0.092319755,0.088846881,0.899690596,0.033505264,0.688977691,0.5025609,0.074994031,0.234692313,0.503558687,0.170662066
Lleida,0.179267526,0.025565378,0.237989,0.002861954,0.261391362,0.362455745,0.026969624,0.322115477,0.255147912,0.053564602,0.885780548,0.819654076,0.795274293,0.885779215,0.819653376,0.047300685,0.993754579,0.199342017,0.002861954,0.398410777,0.269729387,0.246583065,0.330772799,0.396078821,0.230885882,0.999999706,0.322631433,0.552927837,0.394099764,0.031578995,0.034005982,0.029462312,0.032868358,0.031360663,0.032566034,0.051938731,0.040331827,0.06805293,0.153589397,0.094778861,0.452127871,0.634990617,0.018911485,0.107222783,0.415228603,0.204685823
Logroño,0.138469632,0.02032066,0.392560387,0.0014021,0.572683811,0.623784131,0.025937142,0.559802336,0.31004677,0.086395396,0.811771995,0.718259102,0.687437318,0.811771949,0.718257735,0.01624603,0.995633119,0.262962137,0.001402101,0.30784613,0.24369025,0.225690804,0.110258837,0.142654985,0.08487802,0.999999668,0.258826064,0.301264245,0.449048531,0.035241883,0.035828173,0.034730555,0.032509444,0.038784292,0.037241273,0.068376368,0.067900584,0.054820416,0.402985321,0.155192163,0.370680585,0.628129608,0.011912343,0.012225601,0.633511391,0.041953113
Lugo,0.088254917,0.02595153,0.08433152,0.000590792,0.221266073,0.325984623,0.00530314,0.370243265,0.417400759,0.031448737,0.935488261,0.894126672,0.911606701,0.935490654,0.8941265,0.051997326,0.996233984,0.292821453,0.000590792,0.849330807,0.636506593,0.636064244,0.412784117,0.57224063,0.556101942,0.999999778,0.72470055,0.384042426,0.359081185,0.018881064,0.018404776,0.019296455,0.021566095,0.026860072,0.020659934,0.119492341,0.07271062,0.037807183,0.858281931,0.116593811,0.385609031,0.332413397,0.093471837,0.125086936,0.681138002,0.237552235
Madrid,0.088254917,0.02595153,0.08433152,0.000590792,0.221266073,0.325984623,0.00530314,0.370243265,0,0.02860131,0.939356475,0.900164857,0.934349657,0.939359239,0.900162589,1,0.998094655,0.450438649,0.022752369,0.377089582,0.255812555,0.2359515,0.358823639,0.375609472,0.199761488,0.99999918,0.2429493,0.327360877,0.81702511,1,1,1,1,1,1,1,1,1,0.241321008,0.182645189,0.782780237,0.181486845,0.123381001,0.636913634,0.614218578,0.120159583
Málaga,0.088254917,0.02595153,0.08433152,0.000590792,0.221266073,0.325984623,0.00530314,0.370243265,0.06104566,0.035993158,0.921156179,0.872069153,0.89302067,0.92115637,0.872067299,0.357763664,0.999727489,0.852562148,0.002048173,0.445113929,0.172311563,0.186888067,0.48540681,0.511620656,0.206460447,0.999999642,0.226687217,0.314846852,0.162481703,0.164384309,0.169530109,0.159896429,0.197208637,0.155847264,0.151562786,0.257155361,0.178399642,0.139886578,0.735951643,0.058055435,0.465168435,0.27941465,0.139491175,0.26344636,0.367449627,0.491675578
Marbella,0.695309736,0.01998589,0.459517578,0.004918411,0.900115397,0.678510674,0.031925382,0.860878498,0.068431749,0.226597652,0.601073024,0.47623278,0.47212654,0.601072158,0.476231873,0.119839545,0.997746198,0.409282896,0.004918411,0.523031451,0.238426922,0.136237316,0.156600798,0.016457028,0.029931833,0.999998802,0.210599149,0.36556402,0.021393987,0.033770907,0.034846793,0.03283258,0.050281233,0.044757311,0.027210775,0.455684902,0.068150969,0.02268431,0.165914183,0,0.516725977,0,0.419367934,0.016204025,0.361877419,0.756804328
Mataró,0.076560509,0.066890715,0.033485315,0.001624368,0.102835476,0.143078238,0.007456206,0.187241482,0.453234815,0.01291653,0.969772337,0.948972207,0.955924874,0.969773357,0.948970031,0.06784222,0.992313844,0.168044249,0.001624368,0.183050045,0.700933801,0.765077042,0.609748585,0.816999085,0.735575153,0.99999994,0.82354501,0.887040247,0.270014638,0.028322354,0.030709769,0.026240182,0.026967953,0.023343965,0.025902749,0.018765864,0.030454779,0.028355388,0.356631097,0.042669918,0.4359754,0.296964255,1,0.074640686,0.5046905,0.370114342
Melilla,0.030060894,0.080014573,0.001125585,0.002688043,0.006165513,0,0.021447321,0.012054971,0.681746348,0.013974787,0.96826964,0.946506253,0.900471286,0.968271019,0.946505568,0.051420692,0.982532478,0.080883679,0.002688043,0.665044116,0,0,0.889499954,0.933431785,0.185141562,0.99999953,0,0.237718278,0.209661074,0.015411901,0.017489776,0.013599693,0.021881657,0.004776299,0.008756893,0,0.000210851,0.017013233,0.347008388,0.383520218,0.331749383,0.188674485,0.061734953,0.022295156,0.306832009,0.330018766
Móstoles,0.145762719,0.054654098,0.229757109,0.004008136,0.331338609,0.432678661,0.027293441,0.453418042,0.298682365,0.01620475,0.96095304,0.934571865,0.900314842,0.960954403,0.934570759,0.038392111,0.989917085,0.133149937,0.004008136,0.192741497,0.453973628,0.524640505,0.292164394,0.34230138,0.373743025,0.999999781,0.514383139,0.097765244,0.254588447,0.052772329,0.055329517,0.050542092,0.049539713,0.040051756,0.047221285,0.025365427,0.010918124,0.003780718,0.187259825,0.115639243,0.676143285,0.459132423,0.053088443,0.203135068,0.349199963,0.241420615
Murcia,0.145762719,0.054654098,0.229757109,0.004008136,0.331338609,0.432678661,0.027293441,0.453418042,0.045962342,0.070688754,0.856711033,0.778577852,0.781166453,0.856712894,0.778575573,0.453367876,0.997645682,0.398736937,0.007174764,0.463076006,0.31864874,0.314170145,0.418168661,0.488019572,0.289601154,0.584196518,0.352537092,0.434528007,0.222384867,0.128289914,0.135129753,0.122324588,0.165989166,0.124694208,0.109918589,0.252271335,0.228700763,0.081285444,0.356618911,0.091347573,0.312776115,0.364124511,0.061303918,0.048713997,0.249313971,0.569142075
Ourense,0.191535064,0.008001459,0.073730861,0.00033602,0.241279261,0.259848298,0.001921833,0.313975631,0.242037385,0.350566797,0.475266302,0.355760926,0.369114167,0.475265886,0.355760221,0.112635801,0.998845178,0.575476043,0.00033602,0.884991843,0.378353753,0.330755385,0.450316356,0.435533885,0.329706571,0.999999757,0.403718113,0,0.364148182,0.02104084,0.019916544,0.022021389,0.022455315,0.031790425,0.023396845,0.148919037,0.087147319,0.052930057,0,0.020741622,0.177547995,0.16755717,0,0.041133161,0.265552814,0.8637962
Oviedo,0.169590234,0.040929565,0.250363715,0.002215629,0.394427959,0.444366362,0.016746449,0.445951564,0.266452129,0.088195202,0.809797353,0.715691591,0.654489226,0.809795854,0.715690757,0.041985626,0.994755276,0.228826899,0.00221563,0.550079812,0.255803305,0.233662005,0.225442063,0.270470206,0.166266692,0.999999688,0.282931235,0.238966781,0.546560072,0.055683055,0.054966381,0.056308099,0.052581408,0.069229894,0.064715183,0.123991247,0.113642054,0.077504726,0.113089537,0.011405136,0.633898559,0.331246218,0.040613661,0.084863033,0.789587691,0.211251189
Palencia,0.083817332,0.044914428,0.208300434,0.003011443,0.200131883,0.347654286,0.039880771,0.287099399,0.430341284,0.072170668,0.847049184,0.765295619,0.726777239,0.847050299,0.765293716,0.021719873,0.988308822,0.116813232,0.003011444,0.426529145,0.214815945,0.215222422,0.33711476,0.453275815,0.210936235,0.999999718,0.300485998,0.268898879,0.434523139,0.012703995,0.012747525,0.01266603,0.011259415,0.016918044,0.014895438,0.079562363,0.038229907,0.062381853,0.382377001,0.044012375,0.540205498,0.679715636,0.005229619,0.020471956,0.298655714,0.261073612
Palma de Mallorca,0.641961011,0.037287429,0.142714105,0.004374042,0.316963403,0.324188162,0.016744151,0.349426068,0.075124809,0.040447174,0.912386103,0.858812556,0.892568102,0.912385551,0.858812096,0.264608056,0.997828845,0.418366011,0.004374042,0.283920083,0.255169671,0.282275451,0.240315428,0.336164687,0.210362038,0.999999671,0.345655227,0.792127159,0.359756784,0.117128444,0.123236705,0.111801158,0.167010458,0.107917655,0.111754415,0.110652079,0.098928614,0.102079395,0.306091749,0.073984375,0.391388837,0.180977891,0.480892651,0.149456134,0.508590488,0.483705878
Parla,0.085874287,0.290111145,0.18596009,0.029749219,0.181025387,0.292883303,0.107052981,0.38593866,0.424249037,0.035685903,0.921196714,0.872133242,0.894221932,0.921199439,0.872132909,0.02592345,0.903841515,0.014491851,0.029749219,0.420196811,0.470855129,0.605034911,0.460009277,0.590551343,0.557883423,0.999999386,0.672069407,0.12388697,0,0.029480762,0.032042572,0.027246495,0.019181737,0.018562376,0.023325707,0.006582057,0.009685964,0,0.951383298,0.061066135,0.499080085,0.574609945,0.033721889,0.401760839,0.446237403,0.196652174
Pontevedra,0.07903432,0.087654141,0.147764118,0.002695805,0.441559512,0.394788698,0.017993138,0.513211854,0.445173648,0.091699682,0.804154277,0.708391342,0.666219686,0.804153852,0.708389631,0.030411165,0.988918622,0.122523842,0.002695804,0.839797225,0.450749955,0.358461736,0.296101679,0.268592535,0.295460903,0.999999642,0.424964472,0.354481544,0.365274181,0.014255008,0.014354307,0.014168404,0.015172687,0.01358442,0.013560639,0.026713348,0.036576045,0.011342155,0.193015286,0.007103798,0.321282911,0.394812581,0.151927176,0.066317762,0.343388794,0.574376183
Sabadell,0.195683921,0.019294977,0.006115119,0.000630585,0.080959446,0.098888805,0.00509769,0.165432079,0.237881324,0.034373569,0.913848265,0.861009335,0.818022835,0.913847354,0.86100797,0.181673074,0.998347063,0.486068098,0.000630585,0.771606238,1,1,0.78026162,0.929813501,1,0.664470796,1,1,0.418533949,0.054655312,0.057334578,0.052318605,0.055755176,0.049068807,0.05230423,0.02140919,0.058306867,0.056710775,0.519208223,0.021544793,0.528073865,0.3906456,0.153415761,0.102901673,0.513975608,0.348514616
Salamanca,0.146426707,0.037110356,0.176723573,0.003391268,0.18264095,0.261137043,0.028469937,0.237172831,0.297686643,0.058331782,0.863147441,0.787524699,0.76599424,0.863147868,0.787523092,0.049899716,0.99135112,0.152052889,0.003391268,0.495781368,0.267823859,0.260918369,0.398359774,0.486683273,0.246286127,0.999999718,0.304923371,0.41769537,0.380812972,0.032919609,0.031480946,0.03417433,0.025511629,0.048575573,0.039294339,0.257452954,0.076558649,0.071833648,0.229677002,0.08490943,0.857643475,0.444245001,0.158122262,0.064777282,0.548114704,0.080886623
San Cristóbal de La Laguna,0.279323423,0,0.038132134,1.60E-05,0.133712496,0.207645365,0.000779863,0.247299638,0.175375693,0.187337546,0.67459226,0.554113933,0.587218577,0.674593001,0.554112598,0.198771519,0.99998213,0.989947421,1.60E-05,0.764668737,0.251127361,0.235630081,0.469494387,0.586199807,0.263762312,0.999999669,0.29955792,0.508747808,0.188942687,0.037190048,0.038666885,0.035902032,0.050789359,0.0345204,0.033914602,0.067308534,0.054597209,0.017013233,0.305172918,0.041150321,0.237511285,0.220645615,0.060056074,0.026563996,0.307005969,0.733687048
Santa Coloma de Gramenet,0,0.12657218,0,0.002170738,0.184108144,0.130442917,0.006908769,0.279480114,1,0.1389691,0.725904007,0.612360138,0.607754563,0.72590305,0.612359631,0.026867792,0.977663015,0.064089287,0.002170738,0.448288867,0.253888527,0.24712206,0.219048149,0.224940124,0.15787459,0.999999682,0.292004856,0.856202467,0.112149533,0.025527741,0.027489047,0.0238172,0.014204829,0.019507851,0.024805077,0.00521663,0.006826298,0.015122873,1,0.016812698,0.728307624,0.066371344,0.023030242,0.034096238,0.925647924,0.250391697
Santa Cruz de Tenerife,0.178222942,0.011029216,0.022142106,0,0.068892186,0.142589404,0.000844132,0.163434284,0.256324899,0.066401364,0.848016237,0.766614869,0.718407518,0.848015545,0.766614111,0.148161457,0.999361162,0.709957493,0,0.47939799,0.167228613,0.206450145,0.626982095,0.717602475,0.26996069,0.999999672,0.29154496,0.221159777,0.308974215,0.052434296,0.053724037,0.051309455,0.074234712,0.051102569,0.049991089,0.086214442,0.074179988,0.035916824,0.219738128,0.027959252,0.338863216,0.295637516,0.039682639,0.104184826,0.64910866,0.433756969
Santander,0.226093279,0.038499579,0.27408164,0.003283265,0.393323442,0.475565303,0.027017604,0.44772023,0.211018981,0.033533345,0.924112352,0.876580044,0.857083393,0.924115444,0.876580014,0.053894367,0.99431077,0.214756766,0.003283265,0.652046168,0.351075097,0.27636628,0.252824937,0.273968566,0.200762651,0.999999736,0.32804246,0.578480278,0.495327103,0.041575084,0.040770865,0.04227648,0.04439343,0.048543176,0.046031058,0.141549234,0.06198358,0.026465028,0.234661552,0.083284762,0.497242492,0.267591612,0.112370647,0.124332582,0.632891646,0.3228588
Segovia,0.066112831,0.044389365,0.204564163,0.002045128,0.248697659,0.347862322,0.022476303,0.305232367,0.490600996,0.000943037,0.998485721,0.997381218,0.961436709,0.998487528,0.997379714,0.016254387,0.990053341,0.134739716,0.002045128,0.60911435,0.345469514,0.286256107,0.362516003,0.44756057,0.238998248,0.999999711,0.298741708,0.477260683,0.409638554,0.004795224,0.004582159,0.004981049,0.003692479,0.00652708,0.006146959,0.042870897,0.023964524,0.028355388,0.169001098,0.222934868,0.374504139,0.379400601,0.343044362,0.010239431,0.478401954,0.223057867
